,geo,year,siec,fuel,unit,GFC_ELC,GEP_RED,electricity_consumption,GHP_RED,FC_IND_OTH_E,GFC_HEAT_CL_E,heat_consumption,FC_TRA_OTH_E_RED,FC_TRA_RAIL_E_RED,FC_TRA_ROAD_E_RED,GFC_TRA_E_NMULTI,GFC_TRA_E_MULTI,transport_consumption,all_sectors_consumption
1948,IT,2013,TOTAL,Total,TJ,"1188167,022",,"1188167,022",,,"2453722,2463320005","2453722,2463320005",,,,"1340759,604924","1347159,1287240002","1340759,604924","4982648,873256002"
1949,IT,2013,W6210,Renewable municipal waste,TJ,,"7941,1356","7941,1356","3487,981212","0,0",,"3487,981212",,,,,,,"11429,116812"
1950,IT,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"13761,2628","13761,2628","24820,020288000003","251258,99522400007",,"276079,01551200007",,,,,,,"289840,2783120001"
1951,IT,2014,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","44596,37008800002",,,"44596,37008800002","44596,37008800002"
1952,IT,2014,R5300,Biogases,TJ,,"29514,430800000006","29514,430800000006","9996,989832000001","1865,01006",,"11861,999892000002","0,0","0,0","1,0048320000000002",,,"1,0048320000000002","41377,43552400001"
1953,IT,2014,RA000,Renewables and biofuels,TJ,,"387199,8936","387199,8936",,,"415901,472048","415901,472048",,,,"54853,402068","70259,94684","54853,402068","857954,7677160001"
1954,IT,2014,TOTAL,Total,TJ,"1158596,7876",,"1158596,7876",,,"2198873,8656","2198873,8656",,,,"1392347,1773880003","1399706,190144","1392347,1773880003","4749817,830588"
1955,IT,2014,W6210,Renewable municipal waste,TJ,,"8533,040400000002","8533,040400000002","3567,99096","0,0",,"3567,99096",,,,,,,"12101,031360000003"
1956,IT,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"14207,9148","14207,9148","22220,980452000003","284710,98294",,"306931,963392",,,,,,,"321139,878192"
1957,IT,2015,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","48859,830396000005",,,"48859,830396000005","48859,830396000005"
1958,IT,2015,R5300,Biogases,TJ,,"29562,796800000004","29562,796800000004","8603,999604","1865,01006",,"10469,009664000001","0,0","0,0","1,0048320000000002",,,"1,0048320000000002","40032,81129600001"
1959,IT,2015,RA000,Renewables and biofuels,TJ,,"395008,7148","395008,7148",,,"447451,019712","447451,019712",,,,"60966,590616","88811,573904","60966,590616","903426,325128"
1960,IT,2015,TOTAL,Total,TJ,"1180581,5664000001",,"1180581,5664000001",,,"2323851,1435080003","2323851,1435080003",,,,"1356745,435344","1365376,1886","1356745,435344","4861178,145252001"
1961,IT,2015,W6210,Renewable municipal waste,TJ,,"8435,091600000002","8435,091600000002","4518,9807120000005","0,0",,"4518,9807120000005",,,,,,,"12954,072312000002"
1962,IT,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"14848,365599999996","14848,365599999996","22673,992212","275557,005288",,"298230,9975",,,,,,,"313079,3631"
1963,IT,2016,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","43585,00668",,,"43585,00668","43585,00668"
1964,IT,2016,R5300,Biogases,TJ,,"29731,427999999996","29731,427999999996","8707,999716","1841,019696",,"10549,019412000001","0,0","0,0","1,0048320000000002",,,"1,0048320000000002","40281,45224399999"
1965,IT,2016,RA000,Renewables and biofuels,TJ,,"397900,89","397900,89",,,"441222,90350400005","441222,90350400005",,,,"56923,7328","99500,432436","56923,7328","896047,5263039999"
1966,IT,2016,TOTAL,Total,TJ,"1169891,1216",,"1169891,1216",,,"2336073,1663320004","2336073,1663320004",,,,"1332318,2206320001","1342146,3986880002","1332318,2206320001","4838282,508564001"
1967,IT,2016,W6210,Renewable municipal waste,TJ,,"8695,580399999999","8695,580399999999","4900,984344","0,0",,"4900,984344",,,,,,,"13596,564744"
1968,IT,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"15234,6024","15234,6024","22771,419048","300301,32823200006",,"323072,74728000007",,,,,,,"338307,34968000004"
1969,IT,2017,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","44453,055924",,,"44453,055924","44453,055924"
1970,IT,2017,R5300,Biogases,TJ,,"29876,8464","29876,8464","9462,293604","1728,9809280000004",,"11191,274532","0,0","0,0","6,1964640000000015",,,"6,1964640000000015","41074,317396"
1971,IT,2017,RA000,Renewables and biofuels,TJ,,"407316,1968000001","407316,1968000001",,,"469381,687452","469381,687452",,,,"58103,02875600001","83415,12364800001","58103,02875600001","934800,9130080001"
1972,IT,2017,TOTAL,Total,TJ,"1194352,9236",,"1194352,9236",,,"2337205,1933160005","2337205,1933160005",,,,"1276546,234644","1286510,2743600002","1276546,234644","4808104,35156"
1973,IT,2017,W6210,Renewable municipal waste,TJ,,"8581,0716","8581,0716","5201,973396","0,0",,"5201,973396",,,,,,,"13783,044995999999"
1974,IT,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"15089,003999999999","15089,003999999999","22532,143427999992","279391,4442",,"301923,587628",,,,,,,"317012,59162799997"
1975,IT,2018,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","52321,93718400001",,,"52321,93718400001","52321,93718400001"
1976,IT,2018,R5300,Biogases,TJ,,"29878,4304","29878,4304","8952,00642","1749,4962480000002",,"10701,502668000001","0,0","0,0","18,798732",,,"18,798732","40598,7318"
1977,IT,2018,RA000,Renewables and biofuels,TJ,,"405399,258","405399,258",,,"446844,93854400003","446844,93854400003",,,,"66447,363024","101888,79249600001","66447,363024","918691,559568"
1978,IT,2018,TOTAL,Total,TJ,"1194807,186",,"1194807,186",,,"2323652,0193000003","2323652,0193000003",,,,"1319860,271628","1330331,584032","1319860,271628","4838319,476927999"
1979,IT,2018,W6210,Renewable municipal waste,TJ,,"8535,3336","8535,3336","5307,2714160000005","0,0",,"5307,2714160000005",,,,,,,"13842,605016000001"
1980,LT,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"15,530399999999998","15,530399999999998","4769,016408","28607,98572",,"33377,002128",,,,,,,"33392,532527999996"
1981,LT,2004,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","36,84384",,,"36,84384","36,84384"
1982,LT,2004,R5300,Biogases,TJ,,"6,476400000000001","6,476400000000001","16,998408","32,991983999999995",,"49,990392","0,0","0,0","0,0",,,"0,0","56,466792"
1983,LT,2004,RA000,Renewables and biofuels,TJ,,"1492,0559999999998","1492,0559999999998",,,"33487,994196","33487,994196",,,,"89,38817999999999","201,38508","89,38817999999999","35069,438376"
1984,LT,2004,TOTAL,Total,TJ,"41605,200000000004",,"41605,200000000004",,,"109992,97191600001","109992,97191600001",,,,"45131,98741199999","45138,85376400001","45131,98741199999","196730,159328"
1985,LT,2004,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
1986,LT,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"9,3384","9,3384","4792,00194","29027,000664000003",,"33819,002604",,,,,,,"33828,341004"
1987,LT,2005,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","137,74572",,,"137,74572","137,74572"
1988,LT,2005,R5300,Biogases,TJ,,"14,634000000000004","14,634000000000004","18,00324","33,996816",,"52,000056","0,0","0,0","0,0",,,"0,0","66,634056"
1989,LT,2005,RA000,Renewables and biofuels,TJ,,"1576,8971999999999","1576,8971999999999",,,"33959,26040400001","33959,26040400001",,,,"196,61212800000007","313,13077200000004","196,61212800000007","35732,76973200001"
1990,LT,2005,TOTAL,Total,TJ,"41216,4",,"41216,4",,,"115810,23744","115810,23744",,,,"47680,492572","47687,358924","47680,492572","204707,13001199998"
1991,LT,2005,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
1992,LT,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"69,6456","69,6456","5575,980240000001","29386,98172800001",,"34962,96196800001",,,,,,,"35032,607568000014"
1993,LT,2006,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","808,0524",,,"808,0524","808,0524"
1994,LT,2006,R5300,Biogases,TJ,,"19,4796","19,4796","12,016116","40,988772000000004",,"53,004888","0,0","0,0","0,0",,,"0,0","72,484488"
1995,LT,2006,RA000,Renewables and biofuels,TJ,,"1686,2112","1686,2112",,,"35078,26644000001","35078,26644000001",,,,"860,0524560000001","981,17658","860,0524560000001","37624,53009600001"
1996,LT,2006,TOTAL,Total,TJ,"41936,4",,"41936,4",,,"120004,908624","120004,908624",,,,"51489,601344","51496,467696","51489,601344","213430,909968"
1997,LT,2006,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
1998,LT,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"174,14280000000002","174,14280000000002","5653,980324","28450,017755999994",,"34103,99808",,,,,,,"34278,14087999999"
1999,LT,2007,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","2225,2842",,,"2225,2842","2225,2842"
2000,LT,2007,R5300,Biogases,TJ,,"22,809600000000007","22,809600000000007","13,983912000000002","55,014552",,"68,99846400000001","0,0","0,0","0,0",,,"0,0","91,80806400000002"
2001,LT,2007,RA000,Renewables and biofuels,TJ,,"2028,0636","2028,0636",,,"34233,244596","34233,244596",,,,"2266,607916","2387,0621520000004","2266,607916","38527,916112"
2002,LT,2007,TOTAL,Total,TJ,"43552,8",,"43552,8",,,"117656,323164","117656,323164",,,,"62462,283048000005","62469,35874","62462,283048000005","223671,406212"
2003,LT,2007,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
2004,LT,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"214,61760000000004","214,61760000000004","6869,9945160000025","29084,987844000003",,"35954,98236",,,,,,,"36169,59996"
2005,LT,2008,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","2571,9512400000003",,,"2571,9512400000003","2571,9512400000003"
2006,LT,2008,R5300,Biogases,TJ,,"32,8248","32,8248","14,988744","58,992012",,"73,980756","0,0","0,0","0,0",,,"0,0","106,80555600000001"
2007,LT,2008,RA000,Renewables and biofuels,TJ,,"2186,8956000000003","2186,8956000000003",,,"36104,61859199999","36104,61859199999",,,,"2622,40218","2745,8709120000003","2622,40218","40913,91637199999"
2008,LT,2008,TOTAL,Total,TJ,"44532,0",,"44532,0",,,"112848,9138","112848,9138",,,,"63588,532248","63597,659472","63588,532248","220969,446048"
2009,LT,2008,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
2010,LT,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"314,35920000000004","314,35920000000004","7571,995272000001","28872,005328000003",,"36444,00060000001",,,,,,,"36758,359800000006"
2011,LT,2009,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","2157,87672",,,"2157,87672","2157,87672"
2012,LT,2009,R5300,Biogases,TJ,,"53,186400000000006","53,186400000000006","19,008072000000002","87,00170400000002",,"106,00977600000003","0,0","0,0","0,0",,,"0,0","159,19617600000004"
2013,LT,2009,RA000,Renewables and biofuels,TJ,,"2474,0748000000003","2474,0748000000003",,,"36687,797964000005","36687,797964000005",,,,"2206,820412","2329,200576","2206,820412","41368,693176"
2014,LT,2009,TOTAL,Total,TJ,"42159,6",,"42159,6",,,"108796,426344","108796,426344",,,,"51971,083344","51981,550344","51971,083344","202927,109688"
2015,LT,2009,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
2016,LT,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"417,53880000000004","417,53880000000004","7767,016416","28748,997144",,"36516,01356000001",,,,,,,"36933,55236"
2017,LT,2010,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","1875,26772",,,"1875,26772","1875,26772"
2018,LT,2010,R5300,Biogases,TJ,,"110,9448","110,9448","18,00324","188,99215199999995",,"206,99539199999992","0,0","0,0","0,0",,,"0,0","317,9401919999999"
2019,LT,2010,RA000,Renewables and biofuels,TJ,,"2925,3852","2925,3852",,,"36879,59527199999","36879,59527199999",,,,"1926,0536040000002","2041,3162080000002","1926,0536040000002","41731,034075999996"
2020,LT,2010,TOTAL,Total,TJ,"39542,4",,"39542,4",,,"113349,65508","113349,65508",,,,"53791,880796000005","53802,89208","53791,880796000005","206683,93587599997"
2021,LT,2010,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
2022,LT,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"437,04720000000003","437,04720000000003","7864,987536000001","28367,998344",,"36232,98588",,,,,,,"36670,03308"
2023,LT,2011,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","1884,8973600000002",,,"1884,8973600000002","1884,8973600000002"
2024,LT,2011,R5300,Biogases,TJ,,"131,6952","131,6952","26,000028","127,990476",,"153,99050400000002","0,0","0,0","0,0",,,"0,0","285,685704"
2025,LT,2011,RA000,Renewables and biofuels,TJ,,"3569,9256","3569,9256",,,"36515,59488","36515,59488",,,,"1939,9956480000005","2064,3854760000004","1939,9956480000005","42025,516128"
2026,LT,2011,TOTAL,Total,TJ,"39546,0",,"39546,0",,,"111361,385628","111361,385628",,,,"53923,304448","53934,483204000004","53923,304448","204830,690076"
2027,LT,2011,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
2028,LT,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"631,9764","631,9764","10054,014048000001","28898,005356",,"38952,019404",,,,,,,"39583,995804000006"
2029,LT,2012,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","103,83264","2434,20552",,,"2538,03816","2538,03816"
2030,LT,2012,R5300,Biogases,TJ,,"151,4376","151,4376","50,995224","131,004972",,"182,000196","0,0","0,0","0,0",,,"0,0","333,437796"
2031,LT,2012,RA000,Renewables and biofuels,TJ,,"4364,1288","4364,1288",,,"39243,797496","39243,797496",,,,"2595,564792","2734,064136","2595,564792","46203,491088"
2032,LT,2012,TOTAL,Total,TJ,"40132,8",,"40132,8",,,"113626,653768","113626,653768",,,,"54967,031820000004","54979,675956","54967,031820000004","208726,48558799998"
2033,LT,2012,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
2034,LT,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"1003,4712000000001","1003,4712000000001","11232,012096","28049,006052",,"39281,018148",,,,,,,"40284,489348"
2035,LT,2013,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","89,17884","2368,47276",,,"2457,6516","2457,6516"
2036,LT,2013,R5300,Biogases,TJ,,"213,09480000000005","213,09480000000005","94,99849200000001","176,013072",,"271,011564","0,0","0,0","0,0",,,"0,0","484,10636400000004"
2037,LT,2013,RA000,Renewables and biofuels,TJ,,"5280,008400000001","5280,008400000001",,,"39849,794928","39849,794928",,,,"2519,82558","2666,8659960000005","2519,82558","47649,628908000006"
2038,LT,2013,TOTAL,Total,TJ,"40176,0",,"40176,0",,,"108066,625236","108066,625236",,,,"55141,035228","55153,637495999996","55141,035228","203383,66046400002"
2039,LT,2013,W6210,Renewable municipal waste,TJ,,"67,104","67,104","231,99058800000003","0,0",,"231,99058800000003",,,,,,,"299,09458800000004"
2040,LT,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"1053,3132","1053,3132","14881,9806","26584,002864000002",,"41465,983464",,,,,,,"42519,296664"
2041,LT,2014,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","110,9502","2535,1074",,,"2646,0576","2646,0576"
2042,LT,2014,R5300,Biogases,TJ,,"282,3768","282,3768","90,97916400000001","272,97936",,"363,958524","0,0","0,0","0,0",,,"0,0","646,335324"
2043,LT,2014,RA000,Renewables and biofuels,TJ,,"5589,594000000001","5589,594000000001",,,"42196,789404","42196,789404",,,,"2557,0043640000004","2698,769412","2557,0043640000004","50343,387768"
2044,LT,2014,TOTAL,Total,TJ,"40791,6",,"40791,6",,,"103851,77367600004","103851,77367600004",,,,"61954,84288800001","61969,78976399999","61954,84288800001","206598,21656400003"
2045,LT,2014,W6210,Renewable municipal waste,TJ,,"103,82039999999998","103,82039999999998","297,01159199999995","0,0",,"297,01159199999995",,,,,,,"400,8319919999999"
2046,LT,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"1145,4192","1145,4192","18650,016864","25948,990908",,"44599,007772",,,,,,,"45744,426971999994"
2047,LT,2015,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","73,269","2754,4957200000003",,,"2827,7647200000006","2827,7647200000006"
2048,LT,2015,R5300,Biogases,TJ,,"310,66200000000003","310,66200000000003","90,97916400000001","312,00033600000006",,"402,97950000000003","0,0","0,0","0,0",,,"0,0","713,6415000000001"
2049,LT,2015,RA000,Renewables and biofuels,TJ,,"6418,3716","6418,3716",,,"45474,59325600001","45474,59325600001",,,,"2892,534516","3043,8036","2892,534516","54785,499372000006"
2050,LT,2015,TOTAL,Total,TJ,"41277,6",,"41277,6",,,"98674,75360800001","98674,75360800001",,,,"66407,96523600002","66423,91694399998","66407,96523600002","206360,31884400005"
2051,LT,2015,W6210,Renewable municipal waste,TJ,,"151,4124","151,4124","378,98913600000003","0,0",,"378,98913600000003",,,,,,,"530,401536"
2052,LT,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"969,0695999999999","969,0695999999999","20450,00592","26018,994204",,"46469,000124000006",,,,,,,"47438,06972400001"
2053,LT,2016,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","67,82616","2298,97188",,,"2366,7980399999997","2366,7980399999997"
2054,LT,2016,R5300,Biogases,TJ,,"441,8388000000001","441,8388000000001","92,98882800000001","344,99232",,"437,981148","0,0","0,0","0,0",,,"0,0","879,8199480000001"
2055,LT,2016,RA000,Renewables and biofuels,TJ,,"7261,416","7261,416",,,"47445,61309200001","47445,61309200001",,,,"2441,155608","2608,4182680000004","2441,155608","57148,18470000001"
2056,LT,2016,TOTAL,Total,TJ,"43023,59999999999",,"43023,59999999999",,,"101887,368984","101887,368984",,,,"71469,01094399998","71487,60033600002","71469,01094399998","216379,979928"
2057,LT,2016,W6210,Renewable municipal waste,TJ,,"170,66160000000005","170,66160000000005","436,013352","0,0",,"436,013352",,,,,,,"606,6749520000001"
2058,LT,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"1091,6676","1091,6676","22829,99238","25602,993755999993",,"48432,98613599999",,,,,,,"49524,653735999986"
2059,LT,2017,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","79,5492","2926,5732000000003",,,"3006,1224000000007","3006,1224000000007"
2060,LT,2017,R5300,Biogases,TJ,,"458,0676","458,0676","84,99204","345,99715199999997",,"430,98919199999995","0,0","0,0","0,0",,,"0,0","889,056792"
2061,LT,2017,RA000,Renewables and biofuels,TJ,,"8073,655199999999","8073,655199999999",,,"49637,821572","49637,821572",,,,"3085,4203920000004","3259,591272","3085,4203920000004","60796,897163999995"
2062,LT,2017,TOTAL,Total,TJ,"44227,44000000001",,"44227,44000000001",,,"106750,63026","106750,63026",,,,"75780,912528","75799,669392","75780,912528","226758,982788"
2063,LT,2017,W6210,Renewable municipal waste,TJ,,"263,3976","263,3976","688,016844","0,0",,"688,016844",,,,,,,"951,414444"
2064,LT,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"1278,3600000000001","1278,3600000000001","22266,99338400001","25629,998615999993",,"47896,992000000006",,,,,,,"49175,352"
2065,LT,2018,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","79,5492","3177,7812000000004",,,"3257,3304000000007","3257,3304000000007"
2066,LT,2018,R5300,Biogases,TJ,,"503,64000000000004","503,64000000000004","118,98885600000001","344,99232",,"463,98117600000006","0,0","0,0","0,0",,,"0,0","967,6211760000001"
2067,LT,2018,RA000,Renewables and biofuels,TJ,,"8359,556400000001","8359,556400000001",,,"49619,776464","49619,776464",,,,"3343,9971600000003","3530,477232","3343,9971600000003","61323,330024"
2068,LT,2018,TOTAL,Total,TJ,"45414,0",,"45414,0",,,"108733,08006000001","108733,08006000001",,,,"81444,313152","81471,35988","81444,313152","235591,39321200002"
2069,LT,2018,W6210,Renewable municipal waste,TJ,,"172,8","172,8","414,99561600000004","0,0",,"414,99561600000004",,,,,,,"587,795616"
2070,LU,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","20,473452","776,735136",,"797,2085880000001",,,,,,,"797,2085880000001"
2071,LU,2004,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","21,855096000000003",,,"21,855096000000003","21,855096000000003"
2072,LU,2004,R5300,Biogases,TJ,,"73,23840000000001","73,23840000000001","0,0","102,36726",,"102,36726","0,0","0,0","0,0",,,"0,0","175,60566"
2073,LU,2004,RA000,Renewables and biofuels,TJ,,"672,5484","672,5484",,,"911,8850400000001","911,8850400000001",,,,"64,937268","129,497724","64,937268","1649,3707080000004"
2074,LU,2004,TOTAL,Total,TJ,"24324,012000000002",,"24324,012000000002",,,"49861,312956","49861,312956",,,,"94000,861296","94065,46362000001","94000,861296","168186,186252"
2075,LU,2004,W6210,Renewable municipal waste,TJ,,"80,03160000000001","80,03160000000001","0,0","0,0",,"0,0",,,,,,,"80,03160000000001"
2076,LU,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","39,56526","1592,616852",,"1632,1821120000002",,,,,,,"1632,1821120000002"
2077,LU,2005,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","22,650588000000003",,,"22,650588000000003","22,650588000000003"
2078,LU,2005,R5300,Biogases,TJ,,"97,992","97,992","0,0","136,992096",,"136,992096","0,0","0,0","0,0",,,"0,0","234,984096"
2079,LU,2005,RA000,Renewables and biofuels,TJ,,"755,8776","755,8776",,,"1784,7072360000002","1784,7072360000002",,,,"76,61844","157,591152","76,61844","2617,203276"
2080,LU,2005,TOTAL,Total,TJ,"23777,776799999996",,"23777,776799999996",,,"49310,413812000006","49310,413812000006",,,,"99185,375736","99266,348448","99185,375736","172273,56634800002"
2081,LU,2005,W6210,Renewable municipal waste,TJ,,"68,1948","68,1948","0,0","0,0",,"0,0",,,,,,,"68,1948"
2082,LU,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"0,0","0,0","43,207776","1602,246492",,"1645,4542680000002",,,,,,,"1645,4542680000002"
