geo,year,siec,fuel,unit,GFC_ELC,GEP_RED,electricity_consumption,GHP_RED,FC_IND_OTH_E,GFC_HEAT_CL_E,heat_consumption,FC_TRA_OTH_E_RED,FC_TRA_RAIL_E_RED,FC_TRA_ROAD_E_RED,GFC_TRA_E_NMULTI,GFC_TRA_E_MULTI,transport_consumption,all_sectors_consumption
SI,2018,R5300,Biogases,KTOE,,"10,219002579535683","10,219002579535683","5,269","1,467",,"6,736000000000001","0,0","0,0","0,0",,,"0,0","16,955002579535684"
SI,2018,RA000,Renewables and biofuels,KTOE,,"434,67592433361995","434,67592433361995",,,"588,186","588,186",,,,"78,426","107,91","78,426","1101,28792433362"
SI,2018,TOTAL,Total,KTOE,"1344,7894239036975",,"1344,7894239036975",,,"1860,978","1860,978",,,,"1951,127","1960,446","1951,127","5156,894423903697"
SI,2018,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
SK,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,2579535683576956","0,2579535683576956","27,252","310,046",,"337,298",,,,,,,"337,5559535683577"
SK,2004,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","1,0",,,"1,0","1,0"
SK,2004,R5300,Biogases,KTOE,,"0,17196904557179707","0,17196904557179707","0,0","4,92",,"4,92","0,0","0,0","0,0",,,"0,0","5,091969045571797"
SK,2004,RA000,Renewables and biofuels,KTOE,,"378,7584694754943","378,7584694754943",,,"349,647","349,647",,,,"10,661","23,495","10,661","739,0664694754943"
SK,2004,TOTAL,Total,KTOE,"2458,9853826311264",,"2458,9853826311264",,,"6906,775","6906,775",,,,"1553,149","1565,983","1553,149","10918,909382631125"
SK,2004,W6210,Renewable municipal waste,KTOE,,"1,289767841788478","1,289767841788478","2,7710000000000004","0,0",,"2,7710000000000004",,,,,,,"4,060767841788478"
SK,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,34393809114359414","0,34393809114359414","39,959","313,533",,"353,492",,,,,,,"353,8359380911436"
SK,2005,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","11,17",,,"11,17","11,17"
SK,2005,R5300,Biogases,KTOE,,"0,42992261392949266","0,42992261392949266","3,224","0,931",,"4,155","0,0","0,0","0,0",,,"0,0","4,584922613929493"
SK,2005,RA000,Renewables and biofuels,KTOE,,"380,00653482373167","380,00653482373167",,,"366,42800000000005","366,42800000000005",,,,"18,975","29,087","18,975","765,4095348237317"
SK,2005,TOTAL,Total,KTOE,"2415,047291487532",,"2415,047291487532",,,"7283,34","7283,34",,,,"1741,779","1751,89","1741,779","11440,166291487532"
SK,2005,W6210,Renewable municipal waste,KTOE,,"1,9776440240756663","1,9776440240756663","2,556","0,0",,"2,556",,,,,,,"4,533644024075667"
SK,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"31,556319862424765","31,556319862424765","35,063","267,985",,"303,048",,,,,,,"334,60431986242475"
SK,2006,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","40,17",,,"40,17","40,17"
SK,2006,R5300,Biogases,KTOE,,"0,7148753224419605","0,7148753224419605","1,29","4,801",,"6,091","0,0","0,0","0,0",,,"0,0","6,805875322441961"
SK,2006,RA000,Renewables and biofuels,KTOE,,"411,94350816852966","411,94350816852966",,,"317,259","317,259",,,,"48,317","59,103","48,317","777,5195081685297"
SK,2006,TOTAL,Total,KTOE,"2486,6723989681855",,"2486,6723989681855",,,"7127,106","7127,106",,,,"1783,075","1793,862","1783,075","11396,853398968186"
SK,2006,W6210,Renewable municipal waste,KTOE,,"1,9776440240756663","1,9776440240756663","2,532","0,0",,"2,532",,,,,,,"4,509644024075667"
SK,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"37,91917454858125","37,91917454858125","37,976","364,383",,"402,359",,,,,,,"440,2781745485812"
SK,2007,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","59,49",,,"59,49","59,49"
SK,2007,R5300,Biogases,KTOE,,"0,945829750644884","0,945829750644884","2,627","2,269",,"4,896","0,0","0,0","0,0",,,"0,0","5,841829750644884"
SK,2007,RA000,Renewables and biofuels,KTOE,,"419,3370593293207","419,3370593293207",,,"415,257","415,257",,,,"67,753","78,626","67,753","902,3470593293208"
SK,2007,TOTAL,Total,KTOE,"2546,6036113499567",,"2546,6036113499567",,,"6662,816","6662,816",,,,"1957,517","1968,389","1957,517","11166,936611349956"
SK,2007,W6210,Renewable municipal waste,KTOE,,"1,891659501289768","1,891659501289768","1,911","0,0",,"1,911",,,,,,,"3,802659501289768"
SK,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"41,27257093723129","41,27257093723129","45,62","338,731",,"384,351",,,,,,,"425,6235709372313"
SK,2008,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","72,27",,,"72,27","72,27"
SK,2008,R5300,Biogases,KTOE,,"1,289767841788478","1,289767841788478","3,869","3,057",,"6,926","0,0","0,0","0,0",,,"0,0","8,215767841788479"
SK,2008,RA000,Renewables and biofuels,KTOE,,"428,34987102321577","428,34987102321577",,,"404,39","404,39",,,,"80,258","90,627","80,258","912,9978710232158"
SK,2008,TOTAL,Total,KTOE,"2517,712811693895",,"2517,712811693895",,,"6632,153","6632,153",,,,"2107,906","2118,275","2107,906","11257,771811693896"
SK,2008,W6210,Renewable municipal waste,KTOE,,"1,891659501289768","1,891659501289768","2,986","4,92",,"7,906000000000001",,,,,,,"9,797659501289768"
SK,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"42,390369733447976","42,390369733447976","57,466","436,921",,"494,387",,,,,,,"536,7773697334479"
SK,2009,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","84,45",,,"84,45","84,45"
SK,2009,R5300,Biogases,KTOE,,"1,891659501289768","1,891659501289768","0,454","9,578",,"10,032","0,0","0,0","0,0",,,"0,0","11,923659501289768"
SK,2009,RA000,Renewables and biofuels,KTOE,,"415,95451418744625","415,95451418744625",,,"518,749","518,749",,,,"92,088","101,746","92,088","1026,7915141874462"
SK,2009,TOTAL,Total,KTOE,"2341,4445399828032",,"2341,4445399828032",,,"6343,5030000000015","6343,5030000000015",,,,"1887,015","1896,673","1887,015","10571,962539982804"
SK,2009,W6210,Renewable municipal waste,KTOE,,"1,891659501289768","1,891659501289768","1,338","7,8820000000000014",,"9,220000000000002",,,,,,,"11,11165950128977"
SK,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"52,10662080825451","52,10662080825451","96,876","423,283",,"520,159",,,,,,,"572,2656208082545"
SK,2010,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","96,59",,,"96,59","96,59"
SK,2010,R5300,Biogases,KTOE,,"2,9234737747205504","2,9234737747205504","1,672","5,374",,"7,045999999999999","0,0","0,0","0,0",,,"0,0","9,96947377472055"
SK,2010,RA000,Renewables and biofuels,KTOE,,"435,64350816852976","435,64350816852976",,,"546,121","546,121",,,,"105,176","116,259","105,176","1086,9405081685297"
SK,2010,TOTAL,Total,KTOE,"2450,988822012038",,"2450,988822012038",,,"6914,352","6914,352",,,,"2185,627","2196,71","2185,627","11550,967822012039"
SK,2010,W6210,Renewable municipal waste,KTOE,,"1,891659501289768","1,891659501289768","1,242","8,407",,"9,649000000000001",,,,,,,"11,540659501289769"
SK,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"58,64144453998281","58,64144453998281","101,462","423,665",,"525,1270000000001",,,,,,,"583,7684445399829"
SK,2011,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","100,27",,,"100,27","100,27"
SK,2011,R5300,Biogases,KTOE,,"9,716251074806534","9,716251074806534","3,678","19,036",,"22,714000000000002","0,0","0,0","0,0",,,"0,0","32,430251074806534"
SK,2011,RA000,Renewables and biofuels,KTOE,,"481,6268271711092","481,6268271711092",,,"561,312","561,312",,,,"109,806","122,134","109,806","1152,7448271711091"
SK,2011,TOTAL,Total,KTOE,"2494,840928632846",,"2494,840928632846",,,"6063,169","6063,169",,,,"2120,324","2132,652","2120,324","10678,333928632846"
SK,2011,W6210,Renewable municipal waste,KTOE,,"2,063628546861565","2,063628546861565","1,146","3,32",,"4,465999999999999",,,,,,,"6,529628546861565"
SK,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"62,25279449699054","62,25279449699054","172,56599999999997","320,46",,"493,02599999999995",,,,,,,"555,2787944969905"
SK,2012,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","94,15",,,"94,15","94,15"
SK,2012,R5300,Biogases,KTOE,,"16,33705932932072","16,33705932932072","2,675","19,514",,"22,189","0,0","0,0","0,0",,,"0,0","38,52605932932072"
SK,2012,RA000,Renewables and biofuels,KTOE,,"495,2569217540844","495,2569217540844",,,"528,303","528,303",,,,"104,411","117,202","104,411","1127,9709217540844"
SK,2012,TOTAL,Total,KTOE,"2469,561478933792",,"2469,561478933792",,,"6001,209","6001,209",,,,"2082,375","2094,496","2082,375","10553,145478933791"
SK,2012,W6210,Renewable municipal waste,KTOE,,"2,3215821152192606","2,3215821152192606","1,146","3,009",,"4,154999999999999",,,,,,,"6,47658211521926"
SK,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"58,211521926053315","58,211521926053315","168,792","291,9170000000001",,"460,70900000000006",,,,,,,"518,9205219260534"
SK,2013,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","102,11",,,"102,11","102,11"
SK,2013,R5300,Biogases,KTOE,,"18,31470335339639","18,31470335339639","2,794","5,4460000000000015",,"8,240000000000002","0,0","0,0","0,0",,,"0,0","26,55470335339639"
SK,2013,RA000,Renewables and biofuels,KTOE,,"511,5917454858125","511,5917454858125",,,"483,46","483,46",,,,"113,489","130,487","113,489","1108,5407454858125"
SK,2013,TOTAL,Total,KTOE,"2459,5872742906276",,"2459,5872742906276",,,"6139,023","6139,023",,,,"2085,802","2100,552","2085,802","10684,412274290627"
SK,2013,W6210,Renewable municipal waste,KTOE,,"1,8056749785038695","1,8056749785038695","0,645","3,559",,"4,204000000000001",,,,,,,"6,00967497850387"
SK,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"78,76182287188306","78,76182287188306","113,5","367,226",,"480,726",,,,,,,"559,487822871883"
SK,2014,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","136,11",,,"136,11","136,11"
SK,2014,R5300,Biogases,KTOE,,"41,1865864144454","41,1865864144454","7,858","3,774",,"11,632","0,0","0,0","0,0",,,"0,0","52,8185864144454"
SK,2014,RA000,Renewables and biofuels,KTOE,,"555,5274290627688","555,5274290627688",,,"502,341","502,341",,,,"148,528","166,321","148,528","1206,396429062769"
SK,2014,TOTAL,Total,KTOE,"2429,0627687016336",,"2429,0627687016336",,,"5666,316","5666,316",,,,"2076,241","2091,785","2076,241","10171,619768701634"
SK,2014,W6210,Renewable municipal waste,KTOE,,"1,891659501289768","1,891659501289768","0,0","0,0",,"0,0",,,,,,,"1,891659501289768"
SK,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"94,49699054170249","94,49699054170249","118,754","445,257",,"564,011",,,,,,,"658,5079905417025"
SK,2015,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","149,37",,,"149,37","149,37"
SK,2015,R5300,Biogases,KTOE,,"46,51762682717111","46,51762682717111","11,297","39,386",,"50,68300000000001","0,0","0,0","0,0",,,"0,0","97,2006268271711"
SK,2015,RA000,Renewables and biofuels,KTOE,,"565,3316423043851","565,3316423043851",,,"624,391","624,391",,,,"163,268","179,238","163,268","1352,9906423043851"
SK,2015,TOTAL,Total,KTOE,"2495,2708512467752",,"2495,2708512467752",,,"5786,145","5786,145",,,,"2059,043","2076,705","2059,043","10340,458851246776"
SK,2015,W6210,Renewable municipal waste,KTOE,,"1,891659501289768","1,891659501289768","0,0","0,0",,"0,0",,,,,,,"1,891659501289768"
SK,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"97,07652622527945","97,07652622527945","125,442","387,862",,"513,304",,,,,,,"610,3805262252795"
SK,2016,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","141,06",,,"141,06","141,06"
SK,2016,R5300,Biogases,KTOE,,"49,527085124677555","49,527085124677555","11,25","32,292",,"43,542","0,0","0,0","0,0",,,"0,0","93,06908512467756"
SK,2016,RA000,Renewables and biofuels,KTOE,,"570,4249355116079","570,4249355116079",,,"570,722","570,722",,,,"156,029","177,39700000000005","156,029","1297,1759355116078"
SK,2016,TOTAL,Total,KTOE,"2533,791917454858",,"2533,791917454858",,,"5777,251","5777,251",,,,"2265,814","2284,716","2265,814","10576,85691745486"
SK,2016,W6210,Renewable municipal waste,KTOE,,"2,235597592433362","2,235597592433362","1,481","1,887",,"3,3680000000000003",,,,,,,"5,6035975924333625"
SK,2017,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"92,86328460877041","92,86328460877041","132,631","394,215",,"526,846",,,,,,,"619,7092846087704"
SK,2017,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","146,22",,,"146,22","146,22"
SK,2017,R5300,Biogases,KTOE,,"51,07480653482373","51,07480653482373","13,089","32,005",,"45,094","0,0","0,0","0,0",,,"0,0","96,16880653482373"
SK,2017,RA000,Renewables and biofuels,KTOE,,"559,1100601891659","559,1100601891659",,,"599,442","599,442",,,,"161,16","182,639","161,16","1319,7120601891659"
SK,2017,TOTAL,Total,KTOE,"2619,6904557179705",,"2619,6904557179705",,,"6094,031","6094,031",,,,"2609,118","2628,047","2609,118","11322,83945571797"
SK,2017,W6210,Renewable municipal waste,KTOE,,"1,891659501289768","1,891659501289768","0,812","11,68",,"12,491999999999999",,,,,,,"14,383659501289767"
SK,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"92,00343938091143","92,00343938091143","121,644","458,536",,"580,1800000000001",,,,,,,"672,1834393809115"
SK,2018,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","145,41",,,"145,41","145,41"
SK,2018,R5300,Biogases,KTOE,,"46,345657781599314","46,345657781599314","14,187","29,76",,"43,947","0,0","0,0","0,0",,,"0,0","90,29265778159932"
SK,2018,RA000,Renewables and biofuels,KTOE,,"561,2910576096302","561,2910576096302",,,"642,533","642,533",,,,"160,664","182,843","160,664","1364,4880576096302"
SK,2018,TOTAL,Total,KTOE,"2610,834049871023",,"2610,834049871023",,,"6062,342","6062,342",,,,"2597,182","2616,522","2597,182","11270,358049871022"
SK,2018,W6210,Renewable municipal waste,KTOE,,"1,3757523645743766","1,3757523645743766","1,361","1,959",,"3,3200000000000003",,,,,,,"4,695752364574377"
TR,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"3,9552880481513326","3,9552880481513326","0,0","5530,786999999998",,"5530,786999999998",,,,,,,"5534,74228804815"
TR,2004,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
TR,2004,R5300,Biogases,KTOE,,"2,579535683576956","2,579535683576956","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","2,579535683576956"
TR,2004,RA000,Renewables and biofuels,KTOE,,"3597,8180567497852","3597,8180567497852",,,"6716,585","6716,585",,,,"17,531","25,805","17,531","10331,934056749786"
TR,2004,TOTAL,Total,KTOE,"12899,140154772142",,"12899,140154772142",,,"38089,372","38089,372",,,,"9527,004","9535,278","9527,004","60515,51615477214"
TR,2004,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
TR,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"0,42992261392949266","0,42992261392949266","0,0","5323,899",,"5323,899",,,,,,,"5324,3289226139295"
TR,2005,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
TR,2005,R5300,Biogases,KTOE,,"2,4935511607910574","2,4935511607910574","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","2,4935511607910574"
TR,2005,RA000,Renewables and biofuels,KTOE,,"3642,8677558039553","3642,8677558039553",,,"6634,542","6634,542",,,,"17,987000000000005","26,153","17,987000000000005","10295,396755803955"
TR,2005,TOTAL,Total,KTOE,"13825,79535683577",,"13825,79535683577",,,"38984,875","38984,875",,,,"9797,721","9805,888","9797,721","62608,39135683577"
TR,2005,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
TR,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"1,9417884780739465","1,9417884780739465","0,0","5125,752",,"5125,752",,,,,,,"5127,693788478075"
TR,2006,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
TR,2006,R5300,Biogases,KTOE,,"3,032416165090284","3,032416165090284","0,287","0,0",,"0,287","0,0","0,0","0,0",,,"0,0","3,319416165090284"
TR,2006,RA000,Renewables and biofuels,KTOE,,"3709,015047291488","3709,015047291488",,,"6426,292","6426,292",,,,"18,946","27,041","18,946","10154,253047291488"
TR,2006,TOTAL,Total,KTOE,"15015,993121238176",,"15015,993121238176",,,"42251,676","42251,676",,,,"11262,635","11270,729","11262,635","68530,30412123818"
TR,2006,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
TR,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"2,2122098022355976","2,2122098022355976","0,0","4985,383",,"4985,383",,,,,,,"4987,595209802235"
TR,2007,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
TR,2007,R5300,Biogases,KTOE,,"5,951332760103181","5,951332760103181","1,481","0,0",,"1,481","0,0","0,0","0,0",,,"0,0","7,432332760103181"
TR,2007,RA000,Renewables and biofuels,KTOE,,"3792,481255374033","3792,481255374033",,,"6320,603","6320,603",,,,"21,183000000000003","28,999","21,183000000000003","10134,267255374034"
TR,2007,TOTAL,Total,KTOE,"16337,059329320722",,"16337,059329320722",,,"43279,539","43279,539",,,,"12471,601","12479,417","12471,601","72088,19932932072"
TR,2007,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
TR,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"2,067755803955288","2,067755803955288","0,0","4755,589",,"4755,589",,,,,,,"4757,656755803955"
TR,2008,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
TR,2008,R5300,Biogases,KTOE,,"10,167411865864144","10,167411865864144","3,487","0,0",,"3,487","0,0","0,0","0,0",,,"0,0","13,654411865864144"
TR,2008,RA000,Renewables and biofuels,KTOE,,"3877,476010318143","3877,476010318143",,,"6190,074000000001","6190,074000000001",,,,"20,389","27,43","20,389","10087,939010318143"
TR,2008,TOTAL,Total,KTOE,"17032,24419604471",,"17032,24419604471",,,"41159,813","41159,813",,,,"11708,608","11715,649","11708,608","69900,66519604472"
TR,2008,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
TR,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"2,5883920894239036","2,5883920894239036","0,0","4576,693",,"4576,693",,,,,,,"4579,281392089424"
TR,2009,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
TR,2009,R5300,Biogases,KTOE,,"19,049699054170247","19,049699054170247","3,845","0,0",,"3,845","0,0","0,0","0,0",,,"0,0","22,894699054170246"
TR,2009,RA000,Renewables and biofuels,KTOE,,"4126,977300085984","4126,977300085984",,,"6258,646","6258,646",,,,"11,098","21,487","11,098","10396,721300085983"
TR,2009,TOTAL,Total,KTOE,"16687,704213241617",,"16687,704213241617",,,"40764,161","40764,161",,,,"11420,192","11430,581","11420,192","68872,05721324161"
TR,2009,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
TR,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"3,138950988822012","3,138950988822012","0,0","4435,0340000000015",,"4435,0340000000015",,,,,,,"4438,172950988824"
TR,2010,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
TR,2010,R5300,Biogases,KTOE,,"25,485640584694757","25,485640584694757","5,087","0,0",,"5,087","0,0","0,0","0,0",,,"0,0","30,572640584694756"
TR,2010,RA000,Renewables and biofuels,KTOE,,"4581,065262252794","4581,065262252794",,,"6263,566","6263,566",,,,"11,569","23,02","11,569","10856,200262252794"
TR,2010,TOTAL,Total,KTOE,"18094,067067927772",,"18094,067067927772",,,"43532,337","43532,337",,,,"11393,417","11404,869","11393,417","73019,82106792777"
TR,2010,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
TR,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"1,4172828890799656","1,4172828890799656","0,0","3531,074",,"3531,074",,,,,,,"3532,49128288908"
TR,2011,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
TR,2011,R5300,Biogases,KTOE,,"28,061736887360272","28,061736887360272","8,861","0,0",,"8,861","0,0","0,0","0,0",,,"0,0","36,92273688736027"
TR,2011,RA000,Renewables and biofuels,KTOE,,"4962,429750644883","4962,429750644883",,,"5632,9180000000015","5632,9180000000015",,,,"13,970999999999998","28,261","13,970999999999998","10609,318750644883"
TR,2011,TOTAL,Total,KTOE,"19802,579535683577",,"19802,579535683577",,,"46906,478","46906,478",,,,"11534,661","11548,951","11534,661","78243,71853568358"
TR,2011,W6210,Renewable municipal waste,KTOE,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
TR,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,,"2,8246775580395527","2,8246775580395527","0,0","3452,7090000000007",,"3452,7090000000007",,,,,,,"3455,5336775580404"
TR,2012,R5200,Liquid biofuels,KTOE,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
TR,2012,R5300,Biogases,KTOE,,"48,07231298366294","48,07231298366294","25,15","0,0",,"25,15","0,0","0,0","0,0",,,"0,0","73,22231298366293"
TR,2012,RA000,Renewables and biofuels,KTOE,,"5654,594067067927","5654,594067067927",,,"5708,895","5708,895",,,,"17,394000000000002","36,921","17,394000000000002","11380,883067067927"
TR,2012,TOTAL,Total,KTOE,"20839,98280309544",,"20839,98280309544",,,"47075,141","47075,141",,,,"13654,352","13673,879","13654,352","81569,47580309544"
