geo,year,siec,unit,GEP_NPUMP_MIX,GEP_RED,GFC_ELC,NMLPRD_MIX,NMLPRD_PURE
LU,2017,R5292P,GWH,,"0,0",,,
LU,2017,R5292SB,GWH,,"0,0",,,
LU,2017,R5292SP,GWH,,"0,0",,,
LU,2017,R5293SB,GWH,,"0,0",,,
LU,2017,R5293SP,GWH,,"0,0",,,
LU,2017,R5300,GWH,,"72,509",,,
LU,2017,R5300B,GWH,,"1,685",,,
LU,2017,RA000,GWH,,"570,023",,,
LU,2017,RA100,GWH,,"103,55799999999999",,,
LU,2017,RA200,GWH,,"0,0",,,
LU,2017,RA300,GWH,,"184,865",,,
LU,2017,RA410,GWH,,"0,0",,,
LU,2017,RA420,GWH,,"108,463",,,
LU,2017,RA500,GWH,,"0,0",,,
LU,2017,TOTAL,GWH,,,"7076,8640000000005",,
LU,2017,W6210,GWH,,"46,93",,,
LU,2018,E7000,GWH,"0,0",,,"0,0","104,146"
LU,2018,R5110-5150_W6000RI,GWH,,"95,17",,,
LU,2018,R5292P,GWH,,"0,0",,,
LU,2018,R5292SB,GWH,,"0,0",,,
LU,2018,R5292SP,GWH,,"0,0",,,
LU,2018,R5293SB,GWH,,"0,0",,,
LU,2018,R5293SP,GWH,,"0,0",,,
LU,2018,R5300,GWH,,"75,46300000000001",,,
LU,2018,R5300B,GWH,,"1,4080000000000001",,,
LU,2018,RA000,GWH,,"649,948",,,
LU,2018,RA100,GWH,,"104,146",,,
LU,2018,RA200,GWH,,"0,0",,,
LU,2018,RA300,GWH,,"207,267",,,
LU,2018,RA410,GWH,,"0,0",,,
LU,2018,RA420,GWH,,"119,725",,,
LU,2018,RA500,GWH,,"0,0",,,
LU,2018,TOTAL,GWH,,,"7118,269",,
LU,2018,W6210,GWH,,"46,769",,,
LV,2004,E7000,GWH,"0,0",,,"0,0","3035,336"
LV,2004,R5110-5150_W6000RI,GWH,,"5,87",,,
LV,2004,R5292P,GWH,,"0,0",,,
LV,2004,R5292SB,GWH,,"0,0",,,
LV,2004,R5292SP,GWH,,"0,0",,,
LV,2004,R5293SB,GWH,,"0,0",,,
LV,2004,R5293SP,GWH,,"0,0",,,
LV,2004,R5300,GWH,,"31,848000000000003",,,
LV,2004,R5300B,GWH,,"0,0",,,
LV,2004,RA000,GWH,,"3118,702",,,
LV,2004,RA100,GWH,,"3035,336",,,
LV,2004,RA200,GWH,,"0,0",,,
LV,2004,RA300,GWH,,"45,648999999999994",,,
LV,2004,RA410,GWH,,"0,0",,,
LV,2004,RA420,GWH,,"0,0",,,
LV,2004,RA500,GWH,,"0,0",,,
LV,2004,TOTAL,GWH,,,"6786,0",,
LV,2004,W6210,GWH,,"0,0",,,
LV,2005,E7000,GWH,"0,0",,,"0,0","2947,4179999999997"
LV,2005,R5110-5150_W6000RI,GWH,,"5,606",,,
LV,2005,R5292P,GWH,,"0,0",,,
LV,2005,R5292SB,GWH,,"0,0",,,
LV,2005,R5292SP,GWH,,"0,0",,,
LV,2005,R5293SB,GWH,,"0,0",,,
LV,2005,R5293SP,GWH,,"0,0",,,
LV,2005,R5300,GWH,,"36,205",,,
LV,2005,R5300B,GWH,,"0,0",,,
LV,2005,RA000,GWH,,"3034,8740000000003",,,
LV,2005,RA100,GWH,,"2947,4179999999997",,,
LV,2005,RA200,GWH,,"0,0",,,
LV,2005,RA300,GWH,,"45,644",,,
LV,2005,RA410,GWH,,"0,0",,,
LV,2005,RA420,GWH,,"0,0",,,
LV,2005,RA500,GWH,,"0,0",,,
LV,2005,TOTAL,GWH,,,"7054,0",,
LV,2005,W6210,GWH,,"0,0",,,
LV,2006,E7000,GWH,"0,0",,,"0,0","2901,7790000000005"
LV,2006,R5110-5150_W6000RI,GWH,,"6,622999999999999",,,
LV,2006,R5292P,GWH,,"0,0",,,
LV,2006,R5292SB,GWH,,"0,0",,,
LV,2006,R5292SP,GWH,,"0,0",,,
LV,2006,R5293SB,GWH,,"0,0",,,
LV,2006,R5293SP,GWH,,"0,0",,,
LV,2006,R5300,GWH,,"35,955",,,
LV,2006,R5300B,GWH,,"0,0",,,
LV,2006,RA000,GWH,,"2990,199",,,
LV,2006,RA100,GWH,,"2901,7790000000005",,,
LV,2006,RA200,GWH,,"0,0",,,
LV,2006,RA300,GWH,,"45,842",,,
LV,2006,RA410,GWH,,"0,0",,,
LV,2006,RA420,GWH,,"0,0",,,
LV,2006,RA500,GWH,,"0,0",,,
LV,2006,TOTAL,GWH,,,"7399,0",,
LV,2006,W6210,GWH,,"0,0",,,
LV,2007,E7000,GWH,"0,0",,,"0,0","2910,4"
LV,2007,R5110-5150_W6000RI,GWH,,"4,905",,,
LV,2007,R5292P,GWH,,"0,0",,,
LV,2007,R5292SB,GWH,,"0,0",,,
LV,2007,R5292SP,GWH,,"0,0",,,
LV,2007,R5293SB,GWH,,"0,0",,,
LV,2007,R5293SP,GWH,,"0,0",,,
LV,2007,R5300,GWH,,"36,623000000000005",,,
LV,2007,R5300B,GWH,,"0,0",,,
LV,2007,RA000,GWH,,"3001,2870000000003",,,
LV,2007,RA100,GWH,,"2910,4",,,
LV,2007,RA200,GWH,,"0,0",,,
LV,2007,RA300,GWH,,"49,358999999999995",,,
LV,2007,RA410,GWH,,"0,0",,,
LV,2007,RA420,GWH,,"0,0",,,
LV,2007,RA500,GWH,,"0,0",,,
LV,2007,TOTAL,GWH,,,"7771,0",,
LV,2007,W6210,GWH,,"0,0",,,
LV,2008,E7000,GWH,"0,0",,,"0,0","2921,7470000000003"
LV,2008,R5110-5150_W6000RI,GWH,,"5,164",,,
LV,2008,R5292P,GWH,,"0,0",,,
LV,2008,R5292SB,GWH,,"0,0",,,
LV,2008,R5292SP,GWH,,"0,0",,,
LV,2008,R5293SB,GWH,,"0,0",,,
LV,2008,R5293SP,GWH,,"0,0",,,
LV,2008,R5300,GWH,,"39,616",,,
LV,2008,R5300B,GWH,,"0,0",,,
LV,2008,RA000,GWH,,"3018,8779999999997",,,
LV,2008,RA100,GWH,,"2921,7470000000003",,,
LV,2008,RA200,GWH,,"0,0",,,
LV,2008,RA300,GWH,,"52,351000000000006",,,
LV,2008,RA410,GWH,,"0,0",,,
LV,2008,RA420,GWH,,"0,0",,,
LV,2008,RA500,GWH,,"0,0",,,
LV,2008,TOTAL,GWH,,,"7794,0",,
LV,2008,W6210,GWH,,"0,0",,,
LV,2009,E7000,GWH,"0,0",,,"0,0","2927,1679999999997"
LV,2009,R5110-5150_W6000RI,GWH,,"3,832",,,
LV,2009,R5292P,GWH,,"0,0",,,
LV,2009,R5292SB,GWH,,"0,0",,,
LV,2009,R5292SP,GWH,,"0,0",,,
LV,2009,R5293SB,GWH,,"0,0",,,
LV,2009,R5293SP,GWH,,"0,0",,,
LV,2009,R5300,GWH,,"44,044",,,
LV,2009,R5300B,GWH,,"0,0",,,
LV,2009,RA000,GWH,,"3029,482",,,
LV,2009,RA100,GWH,,"2927,1679999999997",,,
LV,2009,RA200,GWH,,"0,0",,,
LV,2009,RA300,GWH,,"54,438",,,
LV,2009,RA410,GWH,,"0,0",,,
LV,2009,RA420,GWH,,"0,0",,,
LV,2009,RA500,GWH,,"0,0",,,
LV,2009,TOTAL,GWH,,,"7223,0",,
LV,2009,W6210,GWH,,"0,0",,,
LV,2010,E7000,GWH,"0,0",,,"0,0","3033,348"
LV,2010,R5110-5150_W6000RI,GWH,,"8,408999999999999",,,
LV,2010,R5292P,GWH,,"0,271",,,
LV,2010,R5292SB,GWH,,"0,0",,,
LV,2010,R5292SP,GWH,,"0,0",,,
LV,2010,R5293SB,GWH,,"0,0",,,
LV,2010,R5293SP,GWH,,"0,0",,,
LV,2010,R5300,GWH,,"56,69",,,
LV,2010,R5300B,GWH,,"0,0",,,
LV,2010,RA000,GWH,,"3154,07",,,
LV,2010,RA100,GWH,,"3033,348",,,
LV,2010,RA200,GWH,,"0,0",,,
LV,2010,RA300,GWH,,"55,352",,,
LV,2010,RA410,GWH,,"0,0",,,
LV,2010,RA420,GWH,,"0,0",,,
LV,2010,RA500,GWH,,"0,0",,,
LV,2010,TOTAL,GWH,,,"7500,563",,
LV,2010,W6210,GWH,,"0,0",,,
LV,2011,E7000,GWH,"0,0",,,"0,0","3097,215"
LV,2011,R5110-5150_W6000RI,GWH,,"12,828",,,
LV,2011,R5292P,GWH,,"1,214",,,
LV,2011,R5292SB,GWH,,"0,0",,,
LV,2011,R5292SP,GWH,,"0,0",,,
LV,2011,R5293SB,GWH,,"0,0",,,
LV,2011,R5293SP,GWH,,"0,0",,,
LV,2011,R5300,GWH,,"105,35799999999999",,,
LV,2011,R5300B,GWH,,"0,0",,,
LV,2011,RA000,GWH,,"3280,015",,,
LV,2011,RA100,GWH,,"3097,215",,,
LV,2011,RA200,GWH,,"0,0",,,
LV,2011,RA300,GWH,,"64,61399999999999",,,
LV,2011,RA410,GWH,,"0,0",,,
LV,2011,RA420,GWH,,"0,0",,,
LV,2011,RA500,GWH,,"0,0",,,
LV,2011,TOTAL,GWH,,,"7338,861999999999",,
LV,2011,W6210,GWH,,"0,0",,,
LV,2012,E7000,GWH,"0,0",,,"0,0","3140,222"
LV,2012,R5110-5150_W6000RI,GWH,,"64,41",,,
LV,2012,R5292P,GWH,,"0,75",,,
LV,2012,R5292SB,GWH,,"0,0",,,
LV,2012,R5292SP,GWH,,"0,0",,,
LV,2012,R5293SB,GWH,,"0,0",,,
LV,2012,R5293SP,GWH,,"0,0",,,
LV,2012,R5300,GWH,,"223,37599999999998",,,
LV,2012,R5300B,GWH,,"0,0",,,
LV,2012,RA000,GWH,,"3526,525",,,
LV,2012,RA100,GWH,,"3140,222",,,
LV,2012,RA200,GWH,,"0,0",,,
LV,2012,RA300,GWH,,"98,506",,,
LV,2012,RA410,GWH,,"0,0",,,
LV,2012,RA420,GWH,,"0,01",,,
LV,2012,RA500,GWH,,"0,0",,,
LV,2012,TOTAL,GWH,,,"7858,223000000001",,
LV,2012,W6210,GWH,,"0,0",,,
LV,2013,E7000,GWH,"0,0",,,"0,0","3055,55"
LV,2013,R5110-5150_W6000RI,GWH,,"214,715",,,
LV,2013,R5292P,GWH,,"0,0",,,
LV,2013,R5292SB,GWH,,"0,0",,,
LV,2013,R5292SP,GWH,,"0,0",,,
LV,2013,R5293SB,GWH,,"0,0",,,
LV,2013,R5293SP,GWH,,"0,0",,,
LV,2013,R5300,GWH,,"286,586",,,
LV,2013,R5300B,GWH,,"0,0",,,
LV,2013,RA000,GWH,,"3682,55",,,
LV,2013,RA100,GWH,,"3055,55",,,
LV,2013,RA200,GWH,,"0,0",,,
LV,2013,RA300,GWH,,"125,632",,,
LV,2013,RA410,GWH,,"0,0",,,
LV,2013,RA420,GWH,,"0,067",,,
LV,2013,RA500,GWH,,"0,0",,,
LV,2013,TOTAL,GWH,,,"7564,063",,
LV,2013,W6210,GWH,,"0,0",,,
LV,2014,E7000,GWH,"0,0",,,"0,0","2997,5840000000003"
LV,2014,R5110-5150_W6000RI,GWH,,"318,936",,,
LV,2014,R5292P,GWH,,"0,0",,,
LV,2014,R5292SB,GWH,,"0,0",,,
LV,2014,R5292SP,GWH,,"0,0",,,
LV,2014,R5293SB,GWH,,"0,0",,,
LV,2014,R5293SP,GWH,,"0,0",,,
LV,2014,R5300,GWH,,"350,025",,,
LV,2014,R5300B,GWH,,"0,0",,,
LV,2014,RA000,GWH,,"3805,466",,,
LV,2014,RA100,GWH,,"2997,5840000000003",,,
LV,2014,RA200,GWH,,"0,0",,,
LV,2014,RA300,GWH,,"138,821",,,
LV,2014,RA410,GWH,,"0,0",,,
LV,2014,RA420,GWH,,"0,099",,,
LV,2014,RA500,GWH,,"0,0",,,
LV,2014,TOTAL,GWH,,,"7456,351",,
LV,2014,W6210,GWH,,"0,0",,,
LV,2015,E7000,GWH,"0,0",,,"0,0","2924,184"
LV,2015,R5110-5150_W6000RI,GWH,,"377,784",,,
LV,2015,R5292P,GWH,,"0,0",,,
LV,2015,R5292SB,GWH,,"0,0",,,
LV,2015,R5292SP,GWH,,"0,0",,,
LV,2015,R5293SB,GWH,,"0,0",,,
LV,2015,R5293SP,GWH,,"0,0",,,
LV,2015,R5300,GWH,,"391,711",,,
LV,2015,R5300B,GWH,,"0,0",,,
LV,2015,RA000,GWH,,"3839,4190000000003",,,
LV,2015,RA100,GWH,,"2924,184",,,
LV,2015,RA200,GWH,,"0,0",,,
LV,2015,RA300,GWH,,"145,505",,,
LV,2015,RA410,GWH,,"0,0",,,
LV,2015,RA420,GWH,,"0,235",,,
LV,2015,RA500,GWH,,"0,0",,,
LV,2015,TOTAL,GWH,,,"7354,49",,
LV,2015,W6210,GWH,,"0,0",,,
LV,2016,E7000,GWH,"0,0",,,"0,0","2855,559"
LV,2016,R5110-5150_W6000RI,GWH,,"426,899",,,
LV,2016,R5292P,GWH,,"0,0",,,
LV,2016,R5292SB,GWH,,"0,0",,,
LV,2016,R5292SP,GWH,,"0,0",,,
LV,2016,R5293SB,GWH,,"0,0",,,
LV,2016,R5293SP,GWH,,"0,0",,,
LV,2016,R5300,GWH,,"396,895",,,
LV,2016,R5300B,GWH,,"0,0",,,
LV,2016,RA000,GWH,,"3822,0159999999996",,,
LV,2016,RA100,GWH,,"2855,559",,,
LV,2016,RA200,GWH,,"0,0",,,
LV,2016,RA300,GWH,,"142,281",,,
LV,2016,RA410,GWH,,"0,0",,,
LV,2016,RA420,GWH,,"0,382",,,
LV,2016,RA500,GWH,,"0,0",,,
LV,2016,TOTAL,GWH,,,"7457,41",,
LV,2016,W6210,GWH,,"0,0",,,
LV,2017,E7000,GWH,"0,0",,,"0,0","2979,788"
LV,2017,R5110-5150_W6000RI,GWH,,"525,278",,,
LV,2017,R5292P,GWH,,"0,0",,,
LV,2017,R5292SB,GWH,,"0,0",,,
LV,2017,R5292SP,GWH,,"0,0",,,
LV,2017,R5293SB,GWH,,"0,0",,,
LV,2017,R5293SP,GWH,,"0,0",,,
LV,2017,R5300,GWH,,"405,36199999999997",,,
LV,2017,R5300B,GWH,,"0,0",,,
LV,2017,RA000,GWH,,"4058,51",,,
LV,2017,RA100,GWH,,"2979,788",,,
LV,2017,RA200,GWH,,"0,0",,,
LV,2017,RA300,GWH,,"147,642",,,
LV,2017,RA410,GWH,,"0,0",,,
LV,2017,RA420,GWH,,"0,44",,,
LV,2017,RA500,GWH,,"0,0",,,
LV,2017,TOTAL,GWH,,,"7467,024",,
LV,2017,W6210,GWH,,"0,0",,,
LV,2018,E7000,GWH,"0,0",,,"0,0","2989,3320000000003"
LV,2018,R5110-5150_W6000RI,GWH,,"569,565",,,
LV,2018,R5292P,GWH,,"0,09",,,
LV,2018,R5292SB,GWH,,"0,0",,,
LV,2018,R5292SP,GWH,,"0,0",,,
LV,2018,R5293SB,GWH,,"0,0",,,
LV,2018,R5293SP,GWH,,"0,0",,,
LV,2018,R5300,GWH,,"374,06",,,
LV,2018,R5300B,GWH,,"0,0",,,
LV,2018,RA000,GWH,,"4083,955",,,
LV,2018,RA100,GWH,,"2989,3320000000003",,,
LV,2018,RA200,GWH,,"0,0",,,
LV,2018,RA300,GWH,,"149,724",,,
LV,2018,RA410,GWH,,"0,0",,,
LV,2018,RA420,GWH,,"1,273",,,
LV,2018,RA500,GWH,,"0,0",,,
LV,2018,TOTAL,GWH,,,"7633,755999999999",,
LV,2018,W6210,GWH,,"0,0",,,
ME,2004,E7000,GWH,"0,0",,,"0,0","0,0"
ME,2004,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2004,R5292P,GWH,,"0,0",,,
ME,2004,R5292SB,GWH,,"0,0",,,
ME,2004,R5292SP,GWH,,"0,0",,,
ME,2004,R5293SB,GWH,,"0,0",,,
ME,2004,R5293SP,GWH,,"0,0",,,
ME,2004,R5300,GWH,,"0,0",,,
ME,2004,R5300B,GWH,,"0,0",,,
ME,2004,RA000,GWH,,"0,0",,,
ME,2004,RA100,GWH,,"0,0",,,
ME,2004,RA200,GWH,,"0,0",,,
ME,2004,RA300,GWH,,"0,0",,,
ME,2004,RA410,GWH,,"0,0",,,
ME,2004,RA420,GWH,,"0,0",,,
ME,2004,RA500,GWH,,"0,0",,,
ME,2004,TOTAL,GWH,,,"0,0",,
ME,2004,W6210,GWH,,"0,0",,,
ME,2005,E7000,GWH,"0,0",,,"0,0","1819,8239999999998"
ME,2005,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2005,R5292P,GWH,,"0,0",,,
ME,2005,R5292SB,GWH,,"0,0",,,
ME,2005,R5292SP,GWH,,"0,0",,,
ME,2005,R5293SB,GWH,,"0,0",,,
ME,2005,R5293SP,GWH,,"0,0",,,
ME,2005,R5300,GWH,,"0,0",,,
ME,2005,R5300B,GWH,,"0,0",,,
ME,2005,RA000,GWH,,"1819,8239999999998",,,
ME,2005,RA100,GWH,,"1819,8239999999998",,,
ME,2005,RA200,GWH,,"0,0",,,
ME,2005,RA300,GWH,,"0,0",,,
ME,2005,RA410,GWH,,"0,0",,,
ME,2005,RA420,GWH,,"0,0",,,
ME,2005,RA500,GWH,,"0,0",,,
ME,2005,TOTAL,GWH,,,"4654,0",,
ME,2005,W6210,GWH,,"0,0",,,
ME,2006,E7000,GWH,"0,0",,,"0,0","1815,389"
ME,2006,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2006,R5292P,GWH,,"0,0",,,
ME,2006,R5292SB,GWH,,"0,0",,,
ME,2006,R5292SP,GWH,,"0,0",,,
ME,2006,R5293SB,GWH,,"0,0",,,
ME,2006,R5293SP,GWH,,"0,0",,,
ME,2006,R5300,GWH,,"0,0",,,
ME,2006,R5300B,GWH,,"0,0",,,
ME,2006,RA000,GWH,,"1815,389",,,
ME,2006,RA100,GWH,,"1815,389",,,
ME,2006,RA200,GWH,,"0,0",,,
ME,2006,RA300,GWH,,"0,0",,,
ME,2006,RA410,GWH,,"0,0",,,
ME,2006,RA420,GWH,,"0,0",,,
ME,2006,RA500,GWH,,"0,0",,,
ME,2006,TOTAL,GWH,,,"4818,0",,
ME,2006,W6210,GWH,,"0,0",,,
ME,2007,E7000,GWH,"0,0",,,"0,0","1779,888"
ME,2007,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2007,R5292P,GWH,,"0,0",,,
ME,2007,R5292SB,GWH,,"0,0",,,
ME,2007,R5292SP,GWH,,"0,0",,,
ME,2007,R5293SB,GWH,,"0,0",,,
ME,2007,R5293SP,GWH,,"0,0",,,
ME,2007,R5300,GWH,,"0,0",,,
ME,2007,R5300B,GWH,,"0,0",,,
ME,2007,RA000,GWH,,"1779,888",,,
ME,2007,RA100,GWH,,"1779,888",,,
ME,2007,RA200,GWH,,"0,0",,,
ME,2007,RA300,GWH,,"0,0",,,
ME,2007,RA410,GWH,,"0,0",,,
ME,2007,RA420,GWH,,"0,0",,,
ME,2007,RA500,GWH,,"0,0",,,
ME,2007,TOTAL,GWH,,,"4731,0",,
ME,2007,W6210,GWH,,"0,0",,,
ME,2008,E7000,GWH,"0,0",,,"0,0","1761,386"
ME,2008,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2008,R5292P,GWH,,"0,0",,,
ME,2008,R5292SB,GWH,,"0,0",,,
ME,2008,R5292SP,GWH,,"0,0",,,
ME,2008,R5293SB,GWH,,"0,0",,,
ME,2008,R5293SP,GWH,,"0,0",,,
ME,2008,R5300,GWH,,"0,0",,,
ME,2008,R5300B,GWH,,"0,0",,,
ME,2008,RA000,GWH,,"1761,386",,,
ME,2008,RA100,GWH,,"1761,386",,,
ME,2008,RA200,GWH,,"0,0",,,
ME,2008,RA300,GWH,,"0,0",,,
ME,2008,RA410,GWH,,"0,0",,,
ME,2008,RA420,GWH,,"0,0",,,
ME,2008,RA500,GWH,,"0,0",,,
ME,2008,TOTAL,GWH,,,"4604,0",,
ME,2008,W6210,GWH,,"0,0",,,
ME,2009,E7000,GWH,"0,0",,,"0,0","1778,351"
ME,2009,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2009,R5292P,GWH,,"0,0",,,
ME,2009,R5292SB,GWH,,"0,0",,,
ME,2009,R5292SP,GWH,,"0,0",,,
ME,2009,R5293SB,GWH,,"0,0",,,
ME,2009,R5293SP,GWH,,"0,0",,,
ME,2009,R5300,GWH,,"0,0",,,
ME,2009,R5300B,GWH,,"0,0",,,
ME,2009,RA000,GWH,,"1778,351",,,
ME,2009,RA100,GWH,,"1778,351",,,
ME,2009,RA200,GWH,,"0,0",,,
ME,2009,RA300,GWH,,"0,0",,,
ME,2009,RA410,GWH,,"0,0",,,
ME,2009,RA420,GWH,,"0,0",,,
ME,2009,RA500,GWH,,"0,0",,,
ME,2009,TOTAL,GWH,,,"3815,0",,
ME,2009,W6210,GWH,,"0,0",,,
ME,2010,E7000,GWH,"0,0",,,"0,0","1840,582"
ME,2010,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2010,R5292P,GWH,,"0,0",,,
ME,2010,R5292SB,GWH,,"0,0",,,
ME,2010,R5292SP,GWH,,"0,0",,,
ME,2010,R5293SB,GWH,,"0,0",,,
ME,2010,R5293SP,GWH,,"0,0",,,
ME,2010,R5300,GWH,,"0,0",,,
ME,2010,R5300B,GWH,,"0,0",,,
ME,2010,RA000,GWH,,"1840,582",,,
ME,2010,RA100,GWH,,"1840,582",,,
ME,2010,RA200,GWH,,"0,0",,,
ME,2010,RA300,GWH,,"0,0",,,
ME,2010,RA410,GWH,,"0,0",,,
ME,2010,RA420,GWH,,"0,0",,,
ME,2010,RA500,GWH,,"0,0",,,
ME,2010,TOTAL,GWH,,,"4024,0",,
ME,2010,W6210,GWH,,"0,0",,,
ME,2011,E7000,GWH,"0,0",,,"0,0","1753,953"
ME,2011,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2011,R5292P,GWH,,"0,0",,,
ME,2011,R5292SB,GWH,,"0,0",,,
ME,2011,R5292SP,GWH,,"0,0",,,
ME,2011,R5293SB,GWH,,"0,0",,,
ME,2011,R5293SP,GWH,,"0,0",,,
ME,2011,R5300,GWH,,"0,0",,,
ME,2011,R5300B,GWH,,"0,0",,,
ME,2011,RA000,GWH,,"1753,953",,,
ME,2011,RA100,GWH,,"1753,953",,,
ME,2011,RA200,GWH,,"0,0",,,
ME,2011,RA300,GWH,,"0,0",,,
ME,2011,RA410,GWH,,"0,0",,,
ME,2011,RA420,GWH,,"0,0",,,
ME,2011,RA500,GWH,,"0,0",,,
ME,2011,TOTAL,GWH,,,"4218,0",,
ME,2011,W6210,GWH,,"0,0",,,
ME,2012,E7000,GWH,"0,0",,,"0,0","1734,5479999999998"
ME,2012,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2012,R5292P,GWH,,"0,0",,,
ME,2012,R5292SB,GWH,,"0,0",,,
ME,2012,R5292SP,GWH,,"0,0",,,
ME,2012,R5293SB,GWH,,"0,0",,,
ME,2012,R5293SP,GWH,,"0,0",,,
ME,2012,R5300,GWH,,"0,0",,,
ME,2012,R5300B,GWH,,"0,0",,,
ME,2012,RA000,GWH,,"1734,5479999999998",,,
ME,2012,RA100,GWH,,"1734,5479999999998",,,
ME,2012,RA200,GWH,,"0,0",,,
ME,2012,RA300,GWH,,"0,0",,,
ME,2012,RA410,GWH,,"0,0",,,
ME,2012,RA420,GWH,,"0,0",,,
ME,2012,RA500,GWH,,"0,0",,,
ME,2012,TOTAL,GWH,,,"4056,0",,
ME,2012,W6210,GWH,,"0,0",,,
ME,2013,E7000,GWH,"0,0",,,"0,0","1766,4170000000001"
ME,2013,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2013,R5292P,GWH,,"0,0",,,
ME,2013,R5292SB,GWH,,"0,0",,,
ME,2013,R5292SP,GWH,,"0,0",,,
ME,2013,R5293SB,GWH,,"0,0",,,
ME,2013,R5293SP,GWH,,"0,0",,,
ME,2013,R5300,GWH,,"0,0",,,
ME,2013,R5300B,GWH,,"0,0",,,
ME,2013,RA000,GWH,,"1766,4170000000001",,,
ME,2013,RA100,GWH,,"1766,4170000000001",,,
ME,2013,RA200,GWH,,"0,0",,,
ME,2013,RA300,GWH,,"0,0",,,
ME,2013,RA410,GWH,,"0,0",,,
ME,2013,RA420,GWH,,"0,0",,,
ME,2013,RA500,GWH,,"0,0",,,
ME,2013,TOTAL,GWH,,,"3600,0",,
ME,2013,W6210,GWH,,"0,0",,,
ME,2014,E7000,GWH,"0,0",,,"0,0","1766,57"
ME,2014,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2014,R5292P,GWH,,"0,0",,,
ME,2014,R5292SB,GWH,,"0,0",,,
ME,2014,R5292SP,GWH,,"0,0",,,
ME,2014,R5293SB,GWH,,"0,0",,,
ME,2014,R5293SP,GWH,,"0,0",,,
ME,2014,R5300,GWH,,"0,0",,,
ME,2014,R5300B,GWH,,"0,0",,,
ME,2014,RA000,GWH,,"1766,57",,,
ME,2014,RA100,GWH,,"1766,57",,,
ME,2014,RA200,GWH,,"0,0",,,
ME,2014,RA300,GWH,,"0,0",,,
ME,2014,RA410,GWH,,"0,0",,,
ME,2014,RA420,GWH,,"0,0",,,
ME,2014,RA500,GWH,,"0,0",,,
ME,2014,TOTAL,GWH,,,"3434,0",,
ME,2014,W6210,GWH,,"0,0",,,
ME,2015,E7000,GWH,"0,0",,,"0,0","1749,3470000000002"
ME,2015,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2015,R5292P,GWH,,"0,0",,,
ME,2015,R5292SB,GWH,,"0,0",,,
ME,2015,R5292SP,GWH,,"0,0",,,
ME,2015,R5293SB,GWH,,"0,0",,,
ME,2015,R5293SP,GWH,,"0,0",,,
ME,2015,R5300,GWH,,"0,0",,,
ME,2015,R5300B,GWH,,"0,0",,,
ME,2015,RA000,GWH,,"1749,3470000000002",,,
ME,2015,RA100,GWH,,"1749,3470000000002",,,
ME,2015,RA200,GWH,,"0,0",,,
ME,2015,RA300,GWH,,"0,0",,,
ME,2015,RA410,GWH,,"0,0",,,
ME,2015,RA420,GWH,,"0,0",,,
ME,2015,RA500,GWH,,"0,0",,,
ME,2015,TOTAL,GWH,,,"3526,0",,
ME,2015,W6210,GWH,,"0,0",,,
ME,2016,E7000,GWH,"0,0",,,"0,0","1755,6029999999998"
ME,2016,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2016,R5292P,GWH,,"0,0",,,
ME,2016,R5292SB,GWH,,"0,0",,,
ME,2016,R5292SP,GWH,,"0,0",,,
ME,2016,R5293SB,GWH,,"0,0",,,
ME,2016,R5293SP,GWH,,"0,0",,,
ME,2016,R5300,GWH,,"0,0",,,
ME,2016,R5300B,GWH,,"0,0",,,
ME,2016,RA000,GWH,,"1755,6029999999998",,,
ME,2016,RA100,GWH,,"1755,6029999999998",,,
ME,2016,RA200,GWH,,"0,0",,,
ME,2016,RA300,GWH,,"0,0",,,
ME,2016,RA410,GWH,,"0,0",,,
ME,2016,RA420,GWH,,"0,0",,,
ME,2016,RA500,GWH,,"0,0",,,
ME,2016,TOTAL,GWH,,,"3445,0",,
ME,2016,W6210,GWH,,"0,0",,,
ME,2017,E7000,GWH,"0,0",,,"0,0","1708,499"
ME,2017,R5110-5150_W6000RI,GWH,,"0,0",,,
ME,2017,R5292P,GWH,,"0,0",,,
ME,2017,R5292SB,GWH,,"0,0",,,
ME,2017,R5292SP,GWH,,"0,0",,,
ME,2017,R5293SB,GWH,,"0,0",,,
ME,2017,R5293SP,GWH,,"0,0",,,
ME,2017,R5300,GWH,,"0,0",,,
ME,2017,R5300B,GWH,,"0,0",,,
ME,2017,RA000,GWH,,"1805,499",,,
ME,2017,RA100,GWH,,"1708,499",,,
ME,2017,RA200,GWH,,"0,0",,,
ME,2017,RA300,GWH,,"97,0",,,
ME,2017,RA410,GWH,,"0,0",,,
ME,2017,RA420,GWH,,"0,0",,,
ME,2017,RA500,GWH,,"0,0",,,
