,geo,year,siec,unit,BIOFCON_LIM_TRA,BIOF_FS_SHR,FC_TRA_E_RED,FC_TRA_OTH_E_RED,FC_TRA_RAIL_E_RED,FC_TRA_ROAD_E_RED,GFC_TRA_E_MULTI,GFC_TRA_E_NMULTI,LIM_TT,NRG_MNBRFT_E,ST_MS_TRA
4981,DK,2008,R5266S,KTOE,,,,,,,,,,,
4982,DK,2008,R5267S,KTOE,,,,,,,,,,,
4983,DK,2008,R5268S,KTOE,,,,,,,,,,,
4984,DK,2008,R5269S,KTOE,,,,,,,,,,,
4985,DK,2008,R5270S,KTOE,,,,,,,,,,,
4986,DK,2008,R5271S,KTOE,,,,,,,,,,,
4987,DK,2008,R5272S,KTOE,,,,,,,,,,,
4988,DK,2008,R5273S,KTOE,,,,,,,,,,,
4989,DK,2008,R5274S,KTOE,,,,,,,,,,,
4990,DK,2008,R5275S,KTOE,,,,,,,,,,,
4991,DK,2008,R5276S,KTOE,,,,,,,,,,,
4992,DK,2008,R5277S,KTOE,,,,,,,,,,,
4993,DK,2008,R5278S,KTOE,,,,,,,,,,,
4994,DK,2008,R5279S,KTOE,,,,,,,,,,,
4995,DK,2008,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
4996,DK,2008,RA000,KTOE,,,,,,,"24,576","12,890999999999998",,,"0,0"
4997,DK,2008,RHYD,KTOE,,,"0,0",,,,,,,,
4998,DK,2008,RSYNF,KTOE,,,"0,0",,,,,,,,
4999,DK,2008,TOTAL,KTOE,,,,,,,"4547,75","4536,066",,,
5000,DK,2009,E7000,KTOE,,,,,,,,,,"0,0",
5001,DK,2009,E7100,KTOE,,,,"0,0","8,491","0,0",,,,,
5002,DK,2009,E7200,KTOE,,,,"0,0","25,473000000000003","0,0",,,,,
5003,DK,2009,R5200,KTOE,,,,"0,0","0,0","8,684",,,,,
5004,DK,2009,R5200,PC,,,,,,,,,,,
5005,DK,2009,R5250S,KTOE,,,"8,684",,,,,,,,
5006,DK,2009,R5251S,KTOE,,,"0,0",,,,,,,,
5007,DK,2009,R5252S,KTOE,,,,,,,,,,,
5008,DK,2009,R5253S,KTOE,,,,,,,,,,,
5009,DK,2009,R5254S,KTOE,,,,,,,,,,,
5010,DK,2009,R5255S,KTOE,,,,,,,,,,,
5011,DK,2009,R5256S,KTOE,,,,,,,,,,,
5012,DK,2009,R5257S,KTOE,,,,,,,,,,,
5013,DK,2009,R5258S,KTOE,,,,,,,,,,,
5014,DK,2009,R5259S,KTOE,,,,,,,,,,,
5015,DK,2009,R5260S,KTOE,,,,,,,,,,,
5016,DK,2009,R5261S,KTOE,,,,,,,,,,,
5017,DK,2009,R5262S,KTOE,,,,,,,,,,,
5018,DK,2009,R5263S,KTOE,,,,,,,,,,,
5019,DK,2009,R5264S,KTOE,,,,,,,,,,,
5020,DK,2009,R5265S,KTOE,,,,,,,,,,,
5021,DK,2009,R5266S,KTOE,,,,,,,,,,,
5022,DK,2009,R5267S,KTOE,,,,,,,,,,,
5023,DK,2009,R5268S,KTOE,,,,,,,,,,,
5024,DK,2009,R5269S,KTOE,,,,,,,,,,,
5025,DK,2009,R5270S,KTOE,,,,,,,,,,,
5026,DK,2009,R5271S,KTOE,,,,,,,,,,,
5027,DK,2009,R5272S,KTOE,,,,,,,,,,,
5028,DK,2009,R5273S,KTOE,,,,,,,,,,,
5029,DK,2009,R5274S,KTOE,,,,,,,,,,,
5030,DK,2009,R5275S,KTOE,,,,,,,,,,,
5031,DK,2009,R5276S,KTOE,,,,,,,,,,,
5032,DK,2009,R5277S,KTOE,,,,,,,,,,,
5033,DK,2009,R5278S,KTOE,,,,,,,,,,,
5034,DK,2009,R5279S,KTOE,,,,,,,,,,,
5035,DK,2009,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
5036,DK,2009,RA000,KTOE,,,,,,,"29,913","17,176",,,"0,0"
5037,DK,2009,RHYD,KTOE,,,"0,0",,,,,,,,
5038,DK,2009,RSYNF,KTOE,,,"0,0",,,,,,,,
5039,DK,2009,TOTAL,KTOE,,,,,,,"4316,602","4303,865",,,
5040,DK,2010,E7000,KTOE,,,,,,,,,,"0,0",
5041,DK,2010,E7100,KTOE,,,,"0,0","9,01","0,0",,,,,
5042,DK,2010,E7200,KTOE,,,,"0,0","25,728","0,0",,,,,
5043,DK,2010,R5200,KTOE,,,,"0,0","0,0","26,784000000000002",,,,,
5044,DK,2010,R5200,PC,,,,,,,,,,,
5045,DK,2010,R5250S,KTOE,,,"26,784000000000002",,,,,,,,
5046,DK,2010,R5251S,KTOE,,,"0,0",,,,,,,,
5047,DK,2010,R5252S,KTOE,,,,,,,,,,,
5048,DK,2010,R5253S,KTOE,,,,,,,,,,,
5049,DK,2010,R5254S,KTOE,,,,,,,,,,,
5050,DK,2010,R5255S,KTOE,,,,,,,,,,,
5051,DK,2010,R5256S,KTOE,,,,,,,,,,,
5052,DK,2010,R5257S,KTOE,,,,,,,,,,,
5053,DK,2010,R5258S,KTOE,,,,,,,,,,,
5054,DK,2010,R5259S,KTOE,,,,,,,,,,,
5055,DK,2010,R5260S,KTOE,,,,,,,,,,,
5056,DK,2010,R5261S,KTOE,,,,,,,,,,,
5057,DK,2010,R5262S,KTOE,,,,,,,,,,,
5058,DK,2010,R5263S,KTOE,,,,,,,,,,,
5059,DK,2010,R5264S,KTOE,,,,,,,,,,,
5060,DK,2010,R5265S,KTOE,,,,,,,,,,,
5061,DK,2010,R5266S,KTOE,,,,,,,,,,,
5062,DK,2010,R5267S,KTOE,,,,,,,,,,,
5063,DK,2010,R5268S,KTOE,,,,,,,,,,,
5064,DK,2010,R5269S,KTOE,,,,,,,,,,,
5065,DK,2010,R5270S,KTOE,,,,,,,,,,,
5066,DK,2010,R5271S,KTOE,,,,,,,,,,,
5067,DK,2010,R5272S,KTOE,,,,,,,,,,,
5068,DK,2010,R5273S,KTOE,,,,,,,,,,,
5069,DK,2010,R5274S,KTOE,,,,,,,,,,,
5070,DK,2010,R5275S,KTOE,,,,,,,,,,,
5071,DK,2010,R5276S,KTOE,,,,,,,,,,,
5072,DK,2010,R5277S,KTOE,,,,,,,,,,,
5073,DK,2010,R5278S,KTOE,,,,,,,,,,,
5074,DK,2010,R5279S,KTOE,,,,,,,,,,,
5075,DK,2010,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
5076,DK,2010,RA000,KTOE,,,,,,,"49,308","35,794000000000004",,,"0,0"
5077,DK,2010,RHYD,KTOE,,,"0,0",,,,,,,,
5078,DK,2010,RSYNF,KTOE,,,"0,0",,,,,,,,
5079,DK,2010,TOTAL,KTOE,,,,,,,"4288,99","4275,475",,,
5080,DK,2011,E7000,KTOE,,,,,,,,,,"0,0",
5081,DK,2011,E7100,KTOE,,,,"0,0","9,646","0,0",,,,,
5082,DK,2011,E7200,KTOE,,,,"0,0","24,49","0,0",,,,,
5083,DK,2011,R5200,KTOE,"130,489",,,"0,0","0,0","130,489",,,"299,893",,
5084,DK,2011,R5200,PC,,"3,0460000000000003",,,,,,,,,
5085,DK,2011,R5250S,KTOE,,,"130,489",,,,,,,,
5086,DK,2011,R5251S,KTOE,,,"0,0",,,,,,,,
5087,DK,2011,R5252S,KTOE,,,"0,0",,,,,,,,
5088,DK,2011,R5253S,KTOE,,,"0,0",,,,,,,,
5089,DK,2011,R5254S,KTOE,,,"0,0",,,,,,,,
5090,DK,2011,R5255S,KTOE,,,"0,0",,,,,,,,
5091,DK,2011,R5256S,KTOE,,,"0,0",,,,,,,,
5092,DK,2011,R5257S,KTOE,,,"0,0",,,,,,,,
5093,DK,2011,R5258S,KTOE,,,"0,0",,,,,,,,
5094,DK,2011,R5259S,KTOE,,,"0,0",,,,,,,,
5095,DK,2011,R5260S,KTOE,,,"0,0",,,,,,,,
5096,DK,2011,R5261S,KTOE,,,"0,0",,,,,,,,
5097,DK,2011,R5262S,KTOE,,,"0,0",,,,,,,,
5098,DK,2011,R5263S,KTOE,,,"0,0",,,,,,,,
5099,DK,2011,R5264S,KTOE,,,"0,0",,,,,,,,
5100,DK,2011,R5265S,KTOE,,,"0,0",,,,,,,,
5101,DK,2011,R5266S,KTOE,,,"0,0",,,,,,,,
5102,DK,2011,R5267S,KTOE,,,"0,0",,,,,,,,
5103,DK,2011,R5268S,KTOE,,,"0,0",,,,,,,,
5104,DK,2011,R5269S,KTOE,,,"0,0",,,,,,,,
5105,DK,2011,R5270S,KTOE,,,"0,0",,,,,,,,
5106,DK,2011,R5271S,KTOE,,,"0,0",,,,,,,,
5107,DK,2011,R5272S,KTOE,,,"0,0",,,,,,,,
5108,DK,2011,R5273S,KTOE,,,"0,0",,,,,,,,
5109,DK,2011,R5274S,KTOE,,,"0,0",,,,,,,,
5110,DK,2011,R5275S,KTOE,,,"0,0",,,,,,,,
5111,DK,2011,R5276S,KTOE,,,"130,489",,,,,,,,
5112,DK,2011,R5277S,KTOE,,,"0,0",,,,,,,,
5113,DK,2011,R5278S,KTOE,,,"0,0",,,,,,,,
5114,DK,2011,R5279S,KTOE,,,"0,0",,,,,,,,
5115,DK,2011,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
5116,DK,2011,RA000,KTOE,,,,,,,"154,60299999999998","140,134",,,"0,0"
5117,DK,2011,RHYD,KTOE,,,"0,0",,,,,,,,
5118,DK,2011,RSYNF,KTOE,,,"0,0",,,,,,,,
5119,DK,2011,TOTAL,KTOE,,,,,,,"4284,181","4269,712",,,
5120,DK,2012,E7000,KTOE,,,,,,,,,,"0,0",
5121,DK,2012,E7100,KTOE,,,,"0,0","10,837","0,0",,,,,
5122,DK,2012,E7200,KTOE,,,,"0,0","22,267","0,0",,,,,
5123,DK,2012,R5200,KTOE,"226,605",,,"0,0","0,0","226,605",,,"282,877",,
5124,DK,2012,R5200,PC,,"5,608",,,,,,,,,
5125,DK,2012,R5250S,KTOE,,,"226,605",,,,,,,,
5126,DK,2012,R5251S,KTOE,,,"0,0",,,,,,,,
5127,DK,2012,R5252S,KTOE,,,"0,0",,,,,,,,
5128,DK,2012,R5253S,KTOE,,,"0,0",,,,,,,,
5129,DK,2012,R5254S,KTOE,,,"0,0",,,,,,,,
5130,DK,2012,R5255S,KTOE,,,"0,0",,,,,,,,
5131,DK,2012,R5256S,KTOE,,,"0,0",,,,,,,,
5132,DK,2012,R5257S,KTOE,,,"0,0",,,,,,,,
5133,DK,2012,R5258S,KTOE,,,"0,0",,,,,,,,
5134,DK,2012,R5259S,KTOE,,,"0,0",,,,,,,,
5135,DK,2012,R5260S,KTOE,,,"0,0",,,,,,,,
5136,DK,2012,R5261S,KTOE,,,"0,0",,,,,,,,
5137,DK,2012,R5262S,KTOE,,,"0,0",,,,,,,,
5138,DK,2012,R5263S,KTOE,,,"0,0",,,,,,,,
5139,DK,2012,R5264S,KTOE,,,"0,0",,,,,,,,
5140,DK,2012,R5265S,KTOE,,,"0,0",,,,,,,,
5141,DK,2012,R5266S,KTOE,,,"0,0",,,,,,,,
5142,DK,2012,R5267S,KTOE,,,"0,0",,,,,,,,
5143,DK,2012,R5268S,KTOE,,,"0,0",,,,,,,,
5144,DK,2012,R5269S,KTOE,,,"0,0",,,,,,,,
5145,DK,2012,R5270S,KTOE,,,"0,0",,,,,,,,
5146,DK,2012,R5271S,KTOE,,,"0,0",,,,,,,,
5147,DK,2012,R5272S,KTOE,,,"0,0",,,,,,,,
5148,DK,2012,R5273S,KTOE,,,"0,0",,,,,,,,
5149,DK,2012,R5274S,KTOE,,,"0,0",,,,,,,,
5150,DK,2012,R5275S,KTOE,,,"0,0",,,,,,,,
5151,DK,2012,R5276S,KTOE,,,"226,605",,,,,,,,
5152,DK,2012,R5277S,KTOE,,,"0,0",,,,,,,,
5153,DK,2012,R5278S,KTOE,,,"0,0",,,,,,,,
5154,DK,2012,R5279S,KTOE,,,"0,0",,,,,,,,
5155,DK,2012,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
5156,DK,2012,RA000,KTOE,,,,,,,"253,697","237,442",,,"0,0"
5157,DK,2012,RHYD,KTOE,,,"0,0",,,,,,,,
5158,DK,2012,RSYNF,KTOE,,,"0,0",,,,,,,,
5159,DK,2012,TOTAL,KTOE,,,,,,,"4041,1020000000003","4024,847",,,
5160,DK,2013,E7000,KTOE,,,,,,,,,,"0,0",
5161,DK,2013,E7100,KTOE,,,,"0,0","11,907","0,0",,,,,
5162,DK,2013,E7200,KTOE,,,,"0,0","21,283","0,0",,,,,
5163,DK,2013,R5200,KTOE,"226,605",,,"0,0","0,0","226,605",,,"277,96299999999997",,
5164,DK,2013,R5200,PC,,"5,707000000000001",,,,,,,,,
5165,DK,2013,R5250S,KTOE,,,"226,605",,,,,,,,
5166,DK,2013,R5251S,KTOE,,,"0,0",,,,,,,,
5167,DK,2013,R5252S,KTOE,,,"0,0",,,,,,,,
5168,DK,2013,R5253S,KTOE,,,"0,0",,,,,,,,
5169,DK,2013,R5254S,KTOE,,,"0,0",,,,,,,,
5170,DK,2013,R5255S,KTOE,,,"0,0",,,,,,,,
5171,DK,2013,R5256S,KTOE,,,"0,0",,,,,,,,
5172,DK,2013,R5257S,KTOE,,,"0,0",,,,,,,,
5173,DK,2013,R5258S,KTOE,,,"0,0",,,,,,,,
5174,DK,2013,R5259S,KTOE,,,"0,0",,,,,,,,
5175,DK,2013,R5260S,KTOE,,,"0,0",,,,,,,,
5176,DK,2013,R5261S,KTOE,,,"0,0",,,,,,,,
5177,DK,2013,R5262S,KTOE,,,"0,0",,,,,,,,
5178,DK,2013,R5263S,KTOE,,,"0,0",,,,,,,,
5179,DK,2013,R5264S,KTOE,,,"0,0",,,,,,,,
5180,DK,2013,R5265S,KTOE,,,"0,0",,,,,,,,
5181,DK,2013,R5266S,KTOE,,,"0,0",,,,,,,,
5182,DK,2013,R5267S,KTOE,,,"0,0",,,,,,,,
5183,DK,2013,R5268S,KTOE,,,"0,0",,,,,,,,
5184,DK,2013,R5269S,KTOE,,,"0,0",,,,,,,,
5185,DK,2013,R5270S,KTOE,,,"0,0",,,,,,,,
5186,DK,2013,R5271S,KTOE,,,"0,0",,,,,,,,
5187,DK,2013,R5272S,KTOE,,,"0,0",,,,,,,,
5188,DK,2013,R5273S,KTOE,,,"0,0",,,,,,,,
5189,DK,2013,R5274S,KTOE,,,"0,0",,,,,,,,
5190,DK,2013,R5275S,KTOE,,,"0,0",,,,,,,,
5191,DK,2013,R5276S,KTOE,,,"226,605",,,,,,,,
5192,DK,2013,R5277S,KTOE,,,"0,0",,,,,,,,
5193,DK,2013,R5278S,KTOE,,,"0,0",,,,,,,,
5194,DK,2013,R5279S,KTOE,,,"0,0",,,,,,,,
5195,DK,2013,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
5196,DK,2013,RA000,KTOE,,,,,,,"256,372","238,512",,,"0,0"
5197,DK,2013,RHYD,KTOE,,,"0,0",,,,,,,,
5198,DK,2013,RSYNF,KTOE,,,"0,0",,,,,,,,
5199,DK,2013,TOTAL,KTOE,,,,,,,"3970,901","3953,0409999999997",,,
5200,DK,2014,E7000,KTOE,,,,,,,,,,"0,0",
5201,DK,2014,E7100,KTOE,,,,"0,0","12,817","0,0",,,,,
5202,DK,2014,E7200,KTOE,,,,"0,0","20,287","0,0",,,,,
5203,DK,2014,R5200,KTOE,"231,083",,,"0,0","0,0","231,083",,,"280,928",,
5204,DK,2014,R5200,PC,,"5,757999999999999",,,,,,,,,
5205,DK,2014,R5250S,KTOE,,,"231,083",,,,,,,,
5206,DK,2014,R5251S,KTOE,,,"0,0",,,,,,,,
5207,DK,2014,R5252S,KTOE,,,"0,0",,,,,,,,
5208,DK,2014,R5253S,KTOE,,,"0,0",,,,,,,,
5209,DK,2014,R5254S,KTOE,,,"0,0",,,,,,,,
5210,DK,2014,R5255S,KTOE,,,"0,0",,,,,,,,
5211,DK,2014,R5256S,KTOE,,,"0,0",,,,,,,,
5212,DK,2014,R5257S,KTOE,,,"0,0",,,,,,,,
5213,DK,2014,R5258S,KTOE,,,"0,0",,,,,,,,
5214,DK,2014,R5259S,KTOE,,,"0,0",,,,,,,,
5215,DK,2014,R5260S,KTOE,,,"0,0",,,,,,,,
5216,DK,2014,R5261S,KTOE,,,"0,0",,,,,,,,
5217,DK,2014,R5262S,KTOE,,,"0,0",,,,,,,,
5218,DK,2014,R5263S,KTOE,,,"0,0",,,,,,,,
5219,DK,2014,R5264S,KTOE,,,"0,0",,,,,,,,
5220,DK,2014,R5265S,KTOE,,,"0,0",,,,,,,,
5221,DK,2014,R5266S,KTOE,,,"0,0",,,,,,,,
5222,DK,2014,R5267S,KTOE,,,"0,0",,,,,,,,
5223,DK,2014,R5268S,KTOE,,,"0,0",,,,,,,,
5224,DK,2014,R5269S,KTOE,,,"0,0",,,,,,,,
5225,DK,2014,R5270S,KTOE,,,"0,0",,,,,,,,
5226,DK,2014,R5271S,KTOE,,,"0,0",,,,,,,,
5227,DK,2014,R5272S,KTOE,,,"0,0",,,,,,,,
5228,DK,2014,R5273S,KTOE,,,"0,0",,,,,,,,
5229,DK,2014,R5274S,KTOE,,,"0,0",,,,,,,,
5230,DK,2014,R5275S,KTOE,,,"0,0",,,,,,,,
5231,DK,2014,R5276S,KTOE,,,"231,083",,,,,,,,
5232,DK,2014,R5277S,KTOE,,,"0,0",,,,,,,,
5233,DK,2014,R5278S,KTOE,,,"0,0",,,,,,,,
5234,DK,2014,R5279S,KTOE,,,"0,0",,,,,,,,
5235,DK,2014,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
5236,DK,2014,RA000,KTOE,,,,,,,"263,125","243,9",,,"0,0"
5237,DK,2014,RHYD,KTOE,,,"0,0",,,,,,,,
5238,DK,2014,RSYNF,KTOE,,,"0,0",,,,,,,,
5239,DK,2014,TOTAL,KTOE,,,,,,,"4013,264","3994,039",,,
5240,DK,2015,E7000,KTOE,,,,,,,,,,"0,0",
5241,DK,2015,E7100,KTOE,,,,"0,0","14,707","0,0",,,,,
5242,DK,2015,E7200,KTOE,,,,"0,0","19,429000000000002","0,0",,,,,
5243,DK,2015,R5200,KTOE,"231,979",,,"0,0","0,0","231,979",,,"292,475",,
5244,DK,2015,R5200,PC,,"5,5520000000000005",,,,,,,,,
5245,DK,2015,R5250S,KTOE,,,"231,979",,,,,,,,
5246,DK,2015,R5251S,KTOE,,,"0,0",,,,,,,,
5247,DK,2015,R5252S,KTOE,,,"0,0",,,,,,,,
5248,DK,2015,R5253S,KTOE,,,"0,0",,,,,,,,
5249,DK,2015,R5254S,KTOE,,,"0,0",,,,,,,,
5250,DK,2015,R5255S,KTOE,,,"0,0",,,,,,,,
5251,DK,2015,R5256S,KTOE,,,"0,0",,,,,,,,
5252,DK,2015,R5257S,KTOE,,,"0,0",,,,,,,,
5253,DK,2015,R5258S,KTOE,,,"0,0",,,,,,,,
5254,DK,2015,R5259S,KTOE,,,"0,0",,,,,,,,
5255,DK,2015,R5260S,KTOE,,,"0,0",,,,,,,,
5256,DK,2015,R5261S,KTOE,,,"0,0",,,,,,,,
5257,DK,2015,R5262S,KTOE,,,"0,0",,,,,,,,
5258,DK,2015,R5263S,KTOE,,,"0,0",,,,,,,,
5259,DK,2015,R5264S,KTOE,,,"0,0",,,,,,,,
5260,DK,2015,R5265S,KTOE,,,"0,0",,,,,,,,
5261,DK,2015,R5266S,KTOE,,,"0,0",,,,,,,,
5262,DK,2015,R5267S,KTOE,,,"0,0",,,,,,,,
5263,DK,2015,R5268S,KTOE,,,"0,0",,,,,,,,
5264,DK,2015,R5269S,KTOE,,,"0,0",,,,,,,,
5265,DK,2015,R5270S,KTOE,,,"0,0",,,,,,,,
5266,DK,2015,R5271S,KTOE,,,"0,0",,,,,,,,
5267,DK,2015,R5272S,KTOE,,,"0,0",,,,,,,,
5268,DK,2015,R5273S,KTOE,,,"0,0",,,,,,,,
5269,DK,2015,R5274S,KTOE,,,"0,0",,,,,,,,
5270,DK,2015,R5275S,KTOE,,,"0,0",,,,,,,,
5271,DK,2015,R5276S,KTOE,,,"231,979",,,,,,,,
5272,DK,2015,R5277S,KTOE,,,"0,0",,,,,,,,
5273,DK,2015,R5278S,KTOE,,,"0,0",,,,,,,,
5274,DK,2015,R5279S,KTOE,,,"0,0",,,,,,,,
5275,DK,2015,R5300,KTOE,,,,"0,0","0,0","0,024",,,,,
5276,DK,2015,RA000,KTOE,,,,,,,"268,746","246,68599999999998",,,"0,0"
5277,DK,2015,RHYD,KTOE,,,"0,0",,,,,,,,
5278,DK,2015,RSYNF,KTOE,,,"0,0",,,,,,,,
5279,DK,2015,TOTAL,KTOE,,,,,,,"4178,215","4156,155",,,
5280,DK,2016,E7000,KTOE,,,,,,,,,,"0,0",
5281,DK,2016,E7100,KTOE,,,,"0,0","17,387","0,0",,,,,
5282,DK,2016,E7200,KTOE,,,,"0,0","18,468","0,0",,,,,
5283,DK,2016,R5200,KTOE,"235,562",,,"0,0","0,0","235,562",,,"299,058",,
5284,DK,2016,R5200,PC,,"5,513999999999999",,,,,,,,,
5285,DK,2016,R5250S,KTOE,,,"235,562",,,,,,,,
5286,DK,2016,R5251S,KTOE,,,"0,0",,,,,,,,
5287,DK,2016,R5252S,KTOE,,,"0,0",,,,,,,,
5288,DK,2016,R5253S,KTOE,,,"0,0",,,,,,,,
5289,DK,2016,R5254S,KTOE,,,"0,0",,,,,,,,
5290,DK,2016,R5255S,KTOE,,,"0,0",,,,,,,,
5291,DK,2016,R5256S,KTOE,,,"0,0",,,,,,,,
5292,DK,2016,R5257S,KTOE,,,"0,0",,,,,,,,
5293,DK,2016,R5258S,KTOE,,,"0,0",,,,,,,,
5294,DK,2016,R5259S,KTOE,,,"0,0",,,,,,,,
5295,DK,2016,R5260S,KTOE,,,"0,0",,,,,,,,
5296,DK,2016,R5261S,KTOE,,,"0,0",,,,,,,,
5297,DK,2016,R5262S,KTOE,,,"0,0",,,,,,,,
5298,DK,2016,R5263S,KTOE,,,"0,0",,,,,,,,
5299,DK,2016,R5264S,KTOE,,,"0,0",,,,,,,,
5300,DK,2016,R5265S,KTOE,,,"0,0",,,,,,,,
5301,DK,2016,R5266S,KTOE,,,"0,0",,,,,,,,
5302,DK,2016,R5267S,KTOE,,,"0,0",,,,,,,,
5303,DK,2016,R5268S,KTOE,,,"0,0",,,,,,,,
5304,DK,2016,R5269S,KTOE,,,"0,0",,,,,,,,
5305,DK,2016,R5270S,KTOE,,,"0,0",,,,,,,,
5306,DK,2016,R5271S,KTOE,,,"0,0",,,,,,,,
5307,DK,2016,R5272S,KTOE,,,"0,0",,,,,,,,
5308,DK,2016,R5273S,KTOE,,,"0,0",,,,,,,,
5309,DK,2016,R5274S,KTOE,,,"0,0",,,,,,,,
5310,DK,2016,R5275S,KTOE,,,"0,0",,,,,,,,
5311,DK,2016,R5276S,KTOE,,,"235,562",,,,,,,,
5312,DK,2016,R5277S,KTOE,,,"0,0",,,,,,,,
5313,DK,2016,R5278S,KTOE,,,"0,0",,,,,,,,
5314,DK,2016,R5279S,KTOE,,,"0,0",,,,,,,,
5315,DK,2016,R5300,KTOE,,,,"0,0","0,0","0,096",,,,,
5316,DK,2016,RA000,KTOE,,,,,,,"279,03","252,949",,,"0,0"
5317,DK,2016,RHYD,KTOE,,,"0,0",,,,,,,,
5318,DK,2016,RSYNF,KTOE,,,"0,0",,,,,,,,
5319,DK,2016,TOTAL,KTOE,,,,,,,"4272,262","4246,181",,,
5320,DK,2017,E7000,KTOE,,,,,,,,,,"0,0",
5321,DK,2017,E7100,KTOE,,,,"0,0","17,953","0,0",,,,,
5322,DK,2017,E7200,KTOE,,,,"0,0","17,048","0,0",,,,,
5323,DK,2017,R5200,KTOE,"194,94",,,"0,0","0,0","215,6",,,"302,225",,
5324,DK,2017,R5200,PC,,"4,515",,,,,,,,,
5325,DK,2017,R5250S,KTOE,,,"217,59799999999998",,,,,,,,
5326,DK,2017,R5251S,KTOE,,,"22,658",,,,,,,,
5327,DK,2017,R5252S,KTOE,,,"14,214",,,,,,,,
5328,DK,2017,R5253S,KTOE,,,"0,0",,,,,,,,
5329,DK,2017,R5254S,KTOE,,,"0,0",,,,,,,,
5330,DK,2017,R5255S,KTOE,,,"0,0",,,,,,,,
5331,DK,2017,R5256S,KTOE,,,"12,1",,,,,,,,
5332,DK,2017,R5257S,KTOE,,,"0,0",,,,,,,,
5333,DK,2017,R5258S,KTOE,,,"2,114",,,,,,,,
5334,DK,2017,R5259S,KTOE,,,"0,0",,,,,,,,
5335,DK,2017,R5260S,KTOE,,,"0,0",,,,,,,,
5336,DK,2017,R5261S,KTOE,,,"0,0",,,,,,,,
5337,DK,2017,R5262S,KTOE,,,"0,0",,,,,,,,
5338,DK,2017,R5263S,KTOE,,,"0,0",,,,,,,,
5339,DK,2017,R5264S,KTOE,,,"0,0",,,,,,,,
5340,DK,2017,R5265S,KTOE,,,"0,0",,,,,,,,
5341,DK,2017,R5266S,KTOE,,,"0,0",,,,,,,,
5342,DK,2017,R5267S,KTOE,,,"0,0",,,,,,,,
5343,DK,2017,R5268S,KTOE,,,"0,0",,,,,,,,
5344,DK,2017,R5269S,KTOE,,,"0,0",,,,,,,,
5345,DK,2017,R5270S,KTOE,,,"0,0",,,,,,,,
5346,DK,2017,R5271S,KTOE,,,"0,0",,,,,,,,
5347,DK,2017,R5272S,KTOE,,,"0,0",,,,,,,,
5348,DK,2017,R5273S,KTOE,,,"8,443999999999999",,,,,,,,
5349,DK,2017,R5274S,KTOE,,,"0,0",,,,,,,,
5350,DK,2017,R5275S,KTOE,,,"8,443999999999999",,,,,,,,
5351,DK,2017,R5276S,KTOE,,,"194,94",,,,,,,,
5352,DK,2017,R5277S,KTOE,,,"0,0",,,,,,,,
5353,DK,2017,R5278S,KTOE,,,"0,0",,,,,,,,
5354,DK,2017,R5279S,KTOE,,,"0,0",,,,,,,,
5355,DK,2017,R5300,KTOE,,,,"0,0","0,0","2,887",,,,,
5356,DK,2017,RA000,KTOE,,,,,,,"285,138","235,551",,,"0,0"
5357,DK,2017,RHYD,KTOE,,,"0,0",,,,,,,,
5358,DK,2017,RSYNF,KTOE,,,"0,0",,,,,,,,
5359,DK,2017,TOTAL,KTOE,,,,,,,"4317,505","4290,575",,,
5360,DK,2018,E7000,KTOE,,,,,,,,,,"0,0",
5361,DK,2018,E7100,KTOE,,,,"0,0","18,617","0,0",,,,,
5362,DK,2018,E7200,KTOE,,,,"0,0","16,041","0,0",,,,,
5363,DK,2018,R5200,KTOE,"193,82",,,"0,0","0,0","213,46",,,"307,899",,
5364,DK,2018,R5200,PC,,"4,406000000000001",,,,,,,,,
5365,DK,2018,R5250S,KTOE,,,"218,054",,,,,,,,
5366,DK,2018,R5251S,KTOE,,,"24,234",,,,,,,,
5367,DK,2018,R5252S,KTOE,,,"8,567",,,,,,,,
5368,DK,2018,R5253S,KTOE,,,"0,0",,,,,,,,
5369,DK,2018,R5254S,KTOE,,,"0,0",,,,,,,,
5370,DK,2018,R5255S,KTOE,,,"0,0",,,,,,,,
5371,DK,2018,R5256S,KTOE,,,"4,0760000000000005",,,,,,,,
5372,DK,2018,R5257S,KTOE,,,"0,0",,,,,,,,
5373,DK,2018,R5258S,KTOE,,,"4,4910000000000005",,,,,,,,
5374,DK,2018,R5259S,KTOE,,,"0,0",,,,,,,,
5375,DK,2018,R5260S,KTOE,,,"0,0",,,,,,,,
5376,DK,2018,R5261S,KTOE,,,"0,0",,,,,,,,
5377,DK,2018,R5262S,KTOE,,,"0,0",,,,,,,,
5378,DK,2018,R5263S,KTOE,,,"0,0",,,,,,,,
5379,DK,2018,R5264S,KTOE,,,"0,0",,,,,,,,
5380,DK,2018,R5265S,KTOE,,,"0,0",,,,,,,,
5381,DK,2018,R5266S,KTOE,,,"0,0",,,,,,,,
5382,DK,2018,R5267S,KTOE,,,"0,0",,,,,,,,
