geo,year,siec,fuel,unit,electricity_consumption,heat_consumption,transport_consumption,all_sectors_consumption
BE,2009,R5200,Liquid biofuels,KTOE,,,"132,023","132,023"
BE,2009,R5300,Biogases,KTOE,"40,32760103181427","40,628","0,0","80,95560103181427"
BE,2009,RA000,Renewables and biofuels,KTOE,"466,8889939810834","1079,986","158,779","1705,6539939810834"
BE,2009,TOTAL,Total,KTOE,"87971,0","18180,774","8902,108","115053,88200000001"
BE,2009,W6210,Renewable municipal waste,KTOE,"39,80524505588994","24,41",,"64,21524505588994"
BE,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"249,67024935511606","1101,3419999999999",,"1351,012249355116"
BE,2010,R5200,Liquid biofuels,KTOE,,,"358,076","358,076"
BE,2010,R5300,Biogases,KTOE,"48,772656921754084","35,42","0,0","84,1926569217541"
BE,2010,RA000,Renewables and biofuels,KTOE,"579,5187446259673","1227,185","385,781","2192,4847446259673"
BE,2010,TOTAL,Total,KTOE,"94384,0","20283,068","8854,546999999999","123521,61499999999"
BE,2010,W6210,Renewable municipal waste,KTOE,"50,807308684436805","29,211",,"80,0183086844368"
BE,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"268,7756663800516","1037,236",,"1306,0116663800518"
BE,2011,R5200,Liquid biofuels,KTOE,,,"346,646","346,646"
BE,2011,R5300,Biogases,KTOE,"45,3518486672399","45,715","0,0","91,0668486672399"
BE,2011,RA000,Renewables and biofuels,KTOE,"713,9533104041273","1179,714","375,662","2269,329310404127"
BE,2011,TOTAL,Total,KTOE,"91551,0","17850,256999999998","8711,41","118112,667"
BE,2011,W6210,Renewable municipal waste,KTOE,"70,70240756663799","46,217",,"116,91940756663799"
BE,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"316,80644883920894","1182,718",,"1499,524448839209"
BE,2012,R5200,Liquid biofuels,KTOE,,,"345,177","345,177"
BE,2012,R5300,Biogases,KTOE,"57,05399828030954","64,154","0,0","121,20799828030954"
BE,2012,RA000,Renewables and biofuels,KTOE,"888,9220120378332","1328,6729999999998","374,146","2591,741012037833"
BE,2012,TOTAL,Total,KTOE,"91557,0","18256,335","8459,979","118273,31399999998"
BE,2012,W6210,Renewable municipal waste,KTOE,"60,62596732588134","24,434",,"85,05996732588135"
BE,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"288,5086844368014","1274,577",,"1563,0856844368013"
BE,2013,R5200,Liquid biofuels,KTOE,,,"342,601","342,601"
BE,2013,R5300,Biogases,KTOE,"66,5359415305245","84,48","0,0","151,01594153052451"
BE,2013,RA000,Renewables and biofuels,KTOE,"985,4709372312984","1460,031","376,437","2821,938937231298"
BE,2013,TOTAL,Total,KTOE,"91804,0","19789,411","8313,33","119906,741"
BE,2013,W6210,Renewable municipal waste,KTOE,"62,649957007738585","34,06",,"96,70995700773858"
BE,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"226,26827171109198","1140,11",,"1366,3782717110919"
BE,2014,R5200,Liquid biofuels,KTOE,,,"412,858","412,858"
BE,2014,R5300,Biogases,KTOE,"74,93551160791057","100,492","0,0","175,42751160791056"
BE,2014,RA000,Renewables and biofuels,KTOE,"1030,3265692175407","1347,493","446,764","2824,5835692175406"
BE,2014,TOTAL,Total,KTOE,"89216,4","17454,018","8465,494","115135,912"
BE,2014,W6210,Renewable municipal waste,KTOE,"75,6835769561479","35,037",,"110,72057695614791"
BE,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"305,5889939810834","1228,375",,"1533,9639939810834"
BE,2015,R5200,Liquid biofuels,KTOE,,,"256,101","256,101"
BE,2015,R5300,Biogases,KTOE,"81,91745485812554","109,148","0,0","191,06545485812552"
BE,2015,RA000,Renewables and biofuels,KTOE,"1204,35494411006","1451,639","292,758","2948,7519441100594"
BE,2015,TOTAL,Total,KTOE,"89861,8","18568,24","8834,635","117264,675"
BE,2015,W6210,Renewable municipal waste,KTOE,"79,72484952708513","34,112",,"113,83684952708512"
BE,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"298,45227858985385","1319,485",,"1617,9372785898538"
BE,2016,R5200,Liquid biofuels,KTOE,,,"434,111","434,111"
BE,2016,R5300,Biogases,KTOE,"85,40842648323301","107,786","0,0","193,19442648323303"
BE,2016,RA000,Renewables and biofuels,KTOE,"1242,6564058469473","1543,3970000000004","474,174","3260,2274058469475"
BE,2016,TOTAL,Total,KTOE,"90876,6","18937,791","8923,755","118738,14600000001"
BE,2016,W6210,Renewable municipal waste,KTOE,"82,07222699914016","31,793000000000003",,"113,86522699914016"
BE,2017,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"328,1513327601032","1270,175",,"1598,326332760103"
BE,2017,R5200,Liquid biofuels,KTOE,,,"465,11300000000006","465,11300000000006"
BE,2017,R5300,Biogases,KTOE,"80,6792777300086","103,22699999999999","0,0","183,90627773000858"
BE,2017,RA000,Renewables and biofuels,KTOE,"1360,9651762682715","1496,325","506,685","3363,9751762682713"
BE,2017,TOTAL,Total,KTOE,"91669,8","18621,83","8768,562","119060,19200000001"
BE,2017,W6210,Renewable municipal waste,KTOE,"84,84952708512468","32,411",,"117,26052708512468"
BE,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"299,5958727429063","1286,354",,"1585,9498727429063"
BE,2018,R5200,Liquid biofuels,KTOE,,,"455,781","455,781"
BE,2018,R5300,Biogases,KTOE,"81,22957867583834","106,883","0,0","188,11257867583834"
BE,2018,RA000,Renewables and biofuels,KTOE,"1485,6531384350817","1530,112","498,739","3514,504138435082"
BE,2018,TOTAL,Total,KTOE,"91407,0","18679,542","8789,167","118875,709"
BE,2018,W6210,Renewable municipal waste,KTOE,"83,19862424763542","34,597",,"117,79562424763543"
BG,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","708,942",,"708,942"
BG,2004,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
BG,2004,R5300,Biogases,KTOE,"0,0","0,0","0,0","0,0"
BG,2004,RA000,Renewables and biofuels,KTOE,"255,2443680137575","721,72","6,796","983,7603680137576"
BG,2004,TOTAL,Total,KTOE,"35518,0","5134,601","1876,105","42528,706000000006"
BG,2004,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
BG,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","691,315",,"691,315"
BG,2005,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
BG,2005,R5300,Biogases,KTOE,"0,0","0,0","0,0","0,0"
BG,2005,RA000,Renewables and biofuels,KTOE,"270,8717110920034","740,7389999999998","6,823","1018,4337110920031"
BG,2005,TOTAL,Total,KTOE,"36351,532","5195,746","2022,116","43569,394"
BG,2005,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
BG,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","735,956",,"735,956"
BG,2006,R5200,Liquid biofuels,KTOE,,,"5,428","5,428"
BG,2006,R5300,Biogases,KTOE,"0,0","0,0","0,0","0,0"
BG,2006,RA000,Renewables and biofuels,KTOE,"283,2398968185726","791,201","11,787","1086,2278968185726"
BG,2006,TOTAL,Total,KTOE,"37734,313","5349,486","2148,87","45232,669"
BG,2006,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
BG,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","675,456",,"675,456"
BG,2007,R5200,Liquid biofuels,KTOE,,,"2,323","2,323"
BG,2007,R5300,Biogases,KTOE,"0,0","0,0","0,0","0,0"
BG,2007,RA000,Renewables and biofuels,KTOE,"293,9755803955288","732,834","8,683","1035,4925803955289"
BG,2007,TOTAL,Total,KTOE,"38417,848","5286,465","2053,068","45757,380999999994"
BG,2007,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
BG,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"1,335511607910576","750,549",,"751,8845116079106"
BG,2008,R5200,Liquid biofuels,KTOE,,,"4,18","4,18"
BG,2008,R5300,Biogases,KTOE,"0,0","0,0","0,0","0,0"
BG,2008,RA000,Renewables and biofuels,KTOE,"321,7549441100602","815,48","10,353","1147,5879441100603"
BG,2008,TOTAL,Total,KTOE,"39208,948","4724,066","2225,256","46158,27"
BG,2008,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
BG,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,472914875322442","739,825",,"740,2979148753225"
BG,2009,R5200,Liquid biofuels,KTOE,,,"3,747","3,747"
BG,2009,R5300,Biogases,KTOE,"0,163542562338779","0,14300000000000002","0,0","0,306542562338779"
BG,2009,RA000,Renewables and biofuels,KTOE,"349,5012897678418","808,942","10,838","1169,2812897678418"
BG,2009,TOTAL,Total,KTOE,"37270,274","3738,371","2171,947","43180,592"
BG,2009,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
BG,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"1,697248495270851","884,805",,"886,5022484952708"
BG,2010,R5200,Liquid biofuels,KTOE,,,"13,409","13,409"
BG,2010,R5300,Biogases,KTOE,"1,3327601031814273","1,075","0,0","2,4077601031814275"
BG,2010,RA000,Renewables and biofuels,KTOE,"398,9552020636286","968,573","19,776","1387,3042020636287"
BG,2010,TOTAL,Total,KTOE,"37545,825","3980,401","2110,032","43636,257999999994"
BG,2010,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
BG,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"3,1981083404987105","945,2330000000001",,"948,4311083404988"
BG,2011,R5200,Liquid biofuels,KTOE,,,"16,76","16,76"
BG,2011,R5300,Biogases,KTOE,"1,5944110060189165","1,338","0,0","2,9324110060189166"
BG,2011,RA000,Renewables and biofuels,KTOE,"426,67119518486663","1037,396","6,529","1470,5961951848667"
BG,2011,TOTAL,Total,KTOE,"39316,667","4188,383","2137,334","45642,384000000005"
BG,2011,W6210,Renewable municipal waste,KTOE,"0,0","0,239",,"0,239"
BG,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"5,610576096302665","1005,7800000000001",,"1011,3905760963028"
BG,2012,R5200,Liquid biofuels,KTOE,,,"83,88600000000002","83,88600000000002"
BG,2012,R5300,Biogases,KTOE,"0,049527085124677565","0,024","0,0","0,07352708512467757"
BG,2012,RA000,Renewables and biofuels,KTOE,"519,800429922614","1106,175","5,534","1631,509429922614"
BG,2012,TOTAL,Total,KTOE,"38222,93","4060,696","2277,953","44561,579000000005"
BG,2012,W6210,Renewable municipal waste,KTOE,"0,0","1,887",,"1,887"
BG,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"8,165176268271711","1009,005",,"1017,1701762682717"
BG,2013,R5200,Liquid biofuels,KTOE,,,"101,543","101,543"
BG,2013,R5300,Biogases,KTOE,"1,4404127257093722","0,502","0,0","1,9424127257093722"
BG,2013,RA000,Renewables and biofuels,KTOE,"591,8500429922613","1146,556","106,102","1844,5080429922614"
BG,2013,TOTAL,Total,KTOE,"36844,08","3921,947","1968,917","42734,944"
BG,2013,W6210,Renewable municipal waste,KTOE,"0,0","17,387999999999998",,"17,387999999999998"
BG,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"11,930782459157351","961,02",,"972,9507824591574"
BG,2014,R5200,Liquid biofuels,KTOE,,,"108,675","108,675"
BG,2014,R5300,Biogases,KTOE,"5,334221840068787","1,863","0,0","7,197221840068787"
BG,2014,RA000,Renewables and biofuels,KTOE,"602,0191745485813","1094,215","115,295","1811,5291745485813"
BG,2014,TOTAL,Total,KTOE,"37469,196","3836,864","2240,437","43546,497"
BG,2014,W6210,Renewable municipal waste,KTOE,"0,0","11,202",,"11,202"
BG,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"12,990111779879621","1005,636",,"1018,6261117798796"
BG,2015,R5200,Liquid biofuels,KTOE,,,"143,452","143,452"
BG,2015,R5300,Biogases,KTOE,"10,241616509028374","4,3469999999999995","0,0","14,588616509028373"
BG,2015,RA000,Renewables and biofuels,KTOE,"622,6311263972484","1157,141","150,327","1930,0991263972485"
BG,2015,TOTAL,Total,KTOE,"38161,244","4003,469","2527,712","44692,424999999996"
BG,2015,W6210,Renewable municipal waste,KTOE,"0,0","15,071",,"15,071"
BG,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"13,99767841788478","1009,745",,"1023,7426784178848"
BG,2016,R5200,Liquid biofuels,KTOE,,,"160,238","160,238"
BG,2016,R5300,Biogases,KTOE,"16,407652622527944","25,723","0,0","42,13065262252795"
BG,2016,RA000,Renewables and biofuels,KTOE,"629,191573516767","1202,351","168,968","2000,5105735167672"
BG,2016,TOTAL,Total,KTOE,"38217,486","4009,228","2551,835","44778,549"
BG,2016,W6210,Renewable municipal waste,KTOE,"0,0","25,342",,"25,342"
BG,2017,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"15,495270851246778","1039,866",,"1055,3612708512467"
BG,2017,R5200,Liquid biofuels,KTOE,,,"163,033","163,033"
BG,2017,R5300,Biogases,KTOE,"18,55296646603611","11,14","0,0","29,69296646603611"
BG,2017,RA000,Renewables and biofuels,KTOE,"645,5190025795355","1229,651","172,65900000000005","2047,8290025795357"
BG,2017,TOTAL,Total,KTOE,"39467,573","4114,94","2596,308","46178,820999999996"
BG,2017,W6210,Renewable municipal waste,KTOE,"0,0","29,609",,"29,609"
BG,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"110,06319862424763","1144,0680000000002",,"1254,1311986242479"
BG,2018,R5200,Liquid biofuels,KTOE,,,"160,895","160,895"
BG,2018,R5300,Biogases,KTOE,"18,25391229578676","12,920000000000002","0,0","31,17391229578676"
BG,2018,RA000,Renewables and biofuels,KTOE,"738,0020636285468","1349,219","151,29399999999995","2238,5150636285466"
BG,2018,TOTAL,Total,KTOE,"38754,192","4052,174","2701,989","45508,355"
BG,2018,W6210,Renewable municipal waste,KTOE,"0,0","36,315",,"36,315"
CY,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","4,49",,"4,49"
CY,2004,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
CY,2004,R5300,Biogases,KTOE,"0,0","0,0","0,0","0,0"
CY,2004,RA000,Renewables and biofuels,KTOE,"0,06938950988822012","49,976000000000006","0,0","50,045389509888224"
CY,2004,TOTAL,Total,KTOE,"4201,807","539,471","653,196","5394,474"
CY,2004,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
CY,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","2,293",,"2,293"
CY,2005,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
CY,2005,R5300,Biogases,KTOE,"0,0","0,0","0,0","0,0"
CY,2005,RA000,Renewables and biofuels,KTOE,"0,08933791917454857","50,94600000000001","0,0","51,03533791917456"
CY,2005,TOTAL,Total,KTOE,"4376,9209999999985","511,002","666,547","5554,469999999999"
CY,2005,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
CY,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","3,344",,"3,344"
CY,2006,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
CY,2006,R5300,Biogases,KTOE,"0,013327601031814275","0,0","0,0","0,013327601031814275"
CY,2006,RA000,Renewables and biofuels,KTOE,"0,1361134995700774","53,979","0,0","54,11511349957008"
CY,2006,TOTAL,Total,KTOE,"4652,357","517,325","663,466","5833,148"
CY,2006,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
CY,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","5,78",,"5,78"
CY,2007,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
CY,2007,R5300,Biogases,KTOE,"0,12355975924333619","0,14300000000000002","0,0","0,2665597592433362"
CY,2007,RA000,Renewables and biofuels,KTOE,"0,30834049871023217","69,203","0,0","69,51134049871024"
CY,2007,TOTAL,Total,KTOE,"4871,098","529,323","707,6289999999998","6108,05"
CY,2007,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
CY,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","10,008",,"10,008"
CY,2008,R5200,Liquid biofuels,KTOE,,,"14,14","14,14"
CY,2008,R5300,Biogases,KTOE,"0,992261392949269","0,0","0,0","0,992261392949269"
CY,2008,RA000,Renewables and biofuels,KTOE,"1,2458297506448839","75,891","14,14","91,2768297506449"
CY,2008,TOTAL,Total,KTOE,"5078,91","524,4259999999998","736,1469999999998","6339,482999999999"
CY,2008,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
CY,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","19,561",,"19,561"
CY,2009,R5200,Liquid biofuels,KTOE,,,"15,023","15,023"
CY,2009,R5300,Biogases,KTOE,"2,2801375752364574","1,648","0,0","3,928137575236457"
CY,2009,RA000,Renewables and biofuels,KTOE,"2,640412725709372","87,238","15,023","104,90141272570936"
CY,2009,TOTAL,Total,KTOE,"5215,19","503,787","738,058","6457,035"
CY,2009,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
CY,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","14,856",,"14,856"
CY,2010,R5200,Liquid biofuels,KTOE,,,"15,023","15,023"
CY,2010,R5300,Biogases,KTOE,"3,0201203783319004","2,627","0,0","5,6471203783319"
CY,2010,RA000,Renewables and biofuels,KTOE,"6,35889939810834","86,785","15,023","108,16689939810833"
CY,2010,TOTAL,Total,KTOE,"5322,118","460,534","753,4630000000002","6536,115"
CY,2010,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
CY,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","15,716",,"15,716"
CY,2011,R5200,Liquid biofuels,KTOE,,,"15,907","15,907"
CY,2011,R5300,Biogases,KTOE,"4,437661220980223","4,944","0,0","9,381661220980224"
CY,2011,RA000,Renewables and biofuels,KTOE,"14,60421324161651","92,863","0,0","107,4672132416165"
CY,2011,TOTAL,Total,KTOE,"4929,602","463,929","732,779","6126,3099999999995"
CY,2011,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
CY,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","11,082",,"11,082"
CY,2012,R5200,Liquid biofuels,KTOE,,,"15,907","15,907"
CY,2012,R5300,Biogases,KTOE,"4,28366294067068","5,3500000000000005","0,0","9,63366294067068"
CY,2012,RA000,Renewables and biofuels,KTOE,"19,983061049011177","92,959","0,0","112,94206104901119"
CY,2012,TOTAL,Total,KTOE,"4717,023","425,716","677,319","5820,058000000001"
CY,2012,W6210,Renewable municipal waste,KTOE,"0,0","2,102",,"2,102"
CY,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","9,482",,"9,482"
CY,2013,R5200,Liquid biofuels,KTOE,,,"15,023","15,023"
CY,2013,R5300,Biogases,KTOE,"4,2015477214101455","5,231","0,0","9,432547721410145"
CY,2013,RA000,Renewables and biofuels,KTOE,"24,545227858985385","93,938","5,11","123,59322785898539"
CY,2013,TOTAL,Total,KTOE,"4290,145","415,337","610,705","5316,187"
CY,2013,W6210,Renewable municipal waste,KTOE,"0,0","3,583",,"3,583"
CY,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","11,154000000000002",,"11,154000000000002"
CY,2014,R5200,Liquid biofuels,KTOE,,,"9,721","9,721"
CY,2014,R5300,Biogases,KTOE,"4,340670679277729","5,47","0,0","9,81067067927773"
CY,2014,RA000,Renewables and biofuels,KTOE,"27,67626827171109","97,258","9,72","134,6542682717111"
CY,2014,TOTAL,Total,KTOE,"4350,44","436,84","589,997","5377,277"
CY,2014,W6210,Renewable municipal waste,KTOE,"0,0","3,845",,"3,845"
CY,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","17,197",,"17,197"
CY,2015,R5200,Liquid biofuels,KTOE,,,"9,72","9,72"
CY,2015,R5300,Biogases,KTOE,"4,405503009458298","5,111","0,0","9,516503009458297"
CY,2015,RA000,Renewables and biofuels,KTOE,"32,9286328460877","108,639","9,45","151,01763284608768"
CY,2015,TOTAL,Total,KTOE,"4534,516","450,174","611,564","5596,254"
CY,2015,W6210,Renewable municipal waste,KTOE,"0,0","7,762",,"7,762"
CY,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","15,716",,"15,716"
CY,2016,R5200,Liquid biofuels,KTOE,,,"8,84","8,84"
CY,2016,R5300,Biogases,KTOE,"4,473000859845228","5,469","0,0","9,942000859845228"
CY,2016,RA000,Renewables and biofuels,KTOE,"36,088048151332764","112,461","8,78","157,32904815133276"
CY,2016,TOTAL,Total,KTOE,"4887,638","458,277","643,549","5989,464"
CY,2016,W6210,Renewable municipal waste,KTOE,"0,0","10,199",,"10,199"
CY,2017,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","20,674",,"20,674"
CY,2017,R5200,Liquid biofuels,KTOE,,,"8,57","8,57"
CY,2017,R5300,Biogases,KTOE,"4,4496990541702495","5,615","0,0","10,06469905417025"
CY,2017,RA000,Renewables and biofuels,KTOE,"38,343680137575234","127,088","8,57","174,00168013757522"
CY,2017,TOTAL,Total,KTOE,"5004,365","486,341","662,7","6153,406"
CY,2017,W6210,Renewable municipal waste,KTOE,"0,0","17,961",,"17,961"
CY,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","21,251",,"21,251"
CY,2018,R5200,Liquid biofuels,KTOE,,,"8,95","8,95"
CY,2018,R5300,Biogases,KTOE,"4,892175408426483","6,215999999999999","0,0","11,108175408426483"
CY,2018,RA000,Renewables and biofuels,KTOE,"40,714015477214105","184,092","8,95","233,7560154772141"
CY,2018,TOTAL,Total,KTOE,"5060,567","500,851","666,403","6227,821"
CY,2018,W6210,Renewable municipal waste,KTOE,"0,0","27,628",,"27,628"
CZ,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"48,54221840068786","1586,295",,"1634,837218400688"
CZ,2004,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
CZ,2004,R5300,Biogases,KTOE,"11,934135855546","25,651999999999997","0,0","37,586135855546"
CZ,2004,RA000,Renewables and biofuels,KTOE,"216,13559759243338","1673,309","24,726","1914,1705975924333"
CZ,2004,TOTAL,Total,KTOE,"68072,6","16867,703","5254,074000000001","90194,37700000002"
CZ,2004,W6210,Renewable municipal waste,KTOE,"0,8625107480653482","48,724999999999994",,"49,58751074806534"
CZ,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"48,173000859845224","1654,963",,"1703,1360008598451"
CZ,2005,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
CZ,2005,R5300,Biogases,KTOE,"13,83121238177128","23,168","0,0","36,99921238177128"
CZ,2005,RA000,Renewables and biofuels,KTOE,"225,35107480653485","1740,385","24,562","1990,2980748065347"
CZ,2005,TOTAL,Total,KTOE,"69296,908","16055,067","5682,325","91034,29999999999"
CZ,2005,W6210,Renewable municipal waste,KTOE,"0,9124677558039553","46,455000000000005",,"47,36746775580396"
CZ,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"62,860361134995706","1706,745",,"1769,6053611349955"
CZ,2006,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
CZ,2006,R5300,Biogases,KTOE,"15,119260533104045","26,631","0,0","41,75026053310405"
CZ,2006,RA000,Renewables and biofuels,KTOE,"250,14539982803092","1801,177","24,44","2075,762399828031"
CZ,2006,TOTAL,Total,KTOE,"71023,4","16028,853","5786,309","92838,56199999999"
CZ,2006,W6210,Renewable municipal waste,KTOE,"0,968529664660361","46,432",,"47,40052966466036"
CZ,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"83,23834909716251","1771,3999999999999",,"1854,6383490971623"
CZ,2007,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
CZ,2007,R5300,Biogases,KTOE,"18,505760963026656","28,900000000000006","0,0","47,405760963026665"
