id,geo,year,siec,unit,GEP_NPUMP_MIX,GEP_RED,GFC_ELC,NMLPRD_MIX,NMLPRD_PURE
2799,EE,2009,RA000,GWH,,"528,6419999999999",,,
2800,EE,2009,RA100,GWH,,"12,654000000000002",,,
2801,EE,2009,RA200,GWH,,"0,0",,,
2802,EE,2009,RA300,GWH,,"203,209",,,
2803,EE,2009,RA410,GWH,,"0,0",,,
2804,EE,2009,RA420,GWH,,"0,0",,,
2805,EE,2009,RA500,GWH,,"0,0",,,
2806,EE,2009,TOTAL,GWH,,,"8861,0",,
2807,EE,2009,W6210,GWH,,"0,0",,,
2808,EE,2010,E7000,GWH,"0,0",,,"0,0","12,638"
2809,EE,2010,R5110-5150_W6000RI,GWH,,"729,82",,,
2810,EE,2010,R5292P,GWH,,"0,0",,,
2811,EE,2010,R5292SB,GWH,,"0,0",,,
2812,EE,2010,R5292SP,GWH,,"0,0",,,
2813,EE,2010,R5293SB,GWH,,"0,0",,,
2814,EE,2010,R5293SP,GWH,,"0,0",,,
2815,EE,2010,R5300,GWH,,"10,19",,,
2816,EE,2010,R5300B,GWH,,"0,0",,,
2817,EE,2010,RA000,GWH,,"999,502",,,
2818,EE,2010,RA100,GWH,,"12,638",,,
2819,EE,2010,RA200,GWH,,"0,0",,,
2820,EE,2010,RA300,GWH,,"246,854",,,
2821,EE,2010,RA410,GWH,,"0,0",,,
2822,EE,2010,RA420,GWH,,"0,0",,,
2823,EE,2010,RA500,GWH,,"0,0",,,
2824,EE,2010,TOTAL,GWH,,,"9710,0",,
2825,EE,2010,W6210,GWH,,"0,0",,,
2826,EE,2011,E7000,GWH,"0,0",,,"0,0","12,534"
2827,EE,2011,R5110-5150_W6000RI,GWH,,"765,966",,,
2828,EE,2011,R5292P,GWH,,"0,0",,,
2829,EE,2011,R5292SB,GWH,,"0,0",,,
2830,EE,2011,R5292SP,GWH,,"0,0",,,
2831,EE,2011,R5293SB,GWH,,"0,0",,,
2832,EE,2011,R5293SP,GWH,,"0,0",,,
2833,EE,2011,R5300,GWH,,"15,067",,,
2834,EE,2011,R5300B,GWH,,"0,0",,,
2835,EE,2011,RA000,GWH,,"1138,26",,,
2836,EE,2011,RA100,GWH,,"12,534",,,
2837,EE,2011,RA200,GWH,,"0,0",,,
2838,EE,2011,RA300,GWH,,"344,69300000000004",,,
2839,EE,2011,RA410,GWH,,"0,0",,,
2840,EE,2011,RA420,GWH,,"0,0",,,
2841,EE,2011,RA500,GWH,,"0,0",,,
2842,EE,2011,TOTAL,GWH,,,"9331,0",,
2843,EE,2011,W6210,GWH,,"0,0",,,
2844,EE,2012,E7000,GWH,"0,0",,,"0,0","22,858"
2845,EE,2012,R5110-5150_W6000RI,GWH,,"985,143",,,
2846,EE,2012,R5292P,GWH,,"0,0",,,
2847,EE,2012,R5292SB,GWH,,"0,0",,,
2848,EE,2012,R5292SP,GWH,,"0,0",,,
2849,EE,2012,R5293SB,GWH,,"0,0",,,
2850,EE,2012,R5293SP,GWH,,"0,0",,,
2851,EE,2012,R5300,GWH,,"15,76",,,
2852,EE,2012,R5300B,GWH,,"0,0",,,
2853,EE,2012,RA000,GWH,,"1524,1770000000001",,,
2854,EE,2012,RA100,GWH,,"22,858",,,
2855,EE,2012,RA200,GWH,,"0,0",,,
2856,EE,2012,RA300,GWH,,"500,416",,,
2857,EE,2012,RA410,GWH,,"0,0",,,
2858,EE,2012,RA420,GWH,,"0,0",,,
2859,EE,2012,RA500,GWH,,"0,0",,,
2860,EE,2012,TOTAL,GWH,,,"9727,0",,
2861,EE,2012,W6210,GWH,,"0,0",,,
2862,EE,2013,E7000,GWH,"0,0",,,"0,0","24,56"
2863,EE,2013,R5110-5150_W6000RI,GWH,,"645,0",,,
2864,EE,2013,R5292P,GWH,,"0,0",,,
2865,EE,2013,R5292SB,GWH,,"0,0",,,
2866,EE,2013,R5292SP,GWH,,"0,0",,,
2867,EE,2013,R5293SB,GWH,,"0,0",,,
2868,EE,2013,R5293SP,GWH,,"0,0",,,
2869,EE,2013,R5300,GWH,,"20,0",,,
2870,EE,2013,R5300B,GWH,,"0,0",,,
2871,EE,2013,RA000,GWH,,"1254,302",,,
2872,EE,2013,RA100,GWH,,"24,56",,,
2873,EE,2013,RA200,GWH,,"0,0",,,
2874,EE,2013,RA300,GWH,,"564,742",,,
2875,EE,2013,RA410,GWH,,"0,0",,,
2876,EE,2013,RA420,GWH,,"0,0",,,
2877,EE,2013,RA500,GWH,,"0,0",,,
2878,EE,2013,TOTAL,GWH,,,"9687,0",,
2879,EE,2013,W6210,GWH,,"0,0",,,
2880,EE,2014,E7000,GWH,"0,0",,,"0,0","17,152"
2881,EE,2014,R5110-5150_W6000RI,GWH,,"731,0",,,
2882,EE,2014,R5292P,GWH,,"0,0",,,
2883,EE,2014,R5292SB,GWH,,"0,0",,,
2884,EE,2014,R5292SP,GWH,,"0,0",,,
2885,EE,2014,R5293SB,GWH,,"0,0",,,
2886,EE,2014,R5293SP,GWH,,"0,0",,,
2887,EE,2014,R5300,GWH,,"27,0",,,
2888,EE,2014,R5300B,GWH,,"0,0",,,
2889,EE,2014,RA000,GWH,,"1358,549",,,
2890,EE,2014,RA100,GWH,,"17,152",,,
2891,EE,2014,RA200,GWH,,"0,0",,,
2892,EE,2014,RA300,GWH,,"583,3969999999999",,,
2893,EE,2014,RA410,GWH,,"0,0",,,
2894,EE,2014,RA420,GWH,,"0,0",,,
2895,EE,2014,RA500,GWH,,"0,0",,,
2896,EE,2014,TOTAL,GWH,,,"9692,0",,
2897,EE,2014,W6210,GWH,,"0,0",,,
2898,EE,2015,E7000,GWH,"0,0",,,"0,0","22,355999999999998"
2899,EE,2015,R5110-5150_W6000RI,GWH,,"710,0",,,
2900,EE,2015,R5292P,GWH,,"0,0",,,
2901,EE,2015,R5292SB,GWH,,"0,0",,,
2902,EE,2015,R5292SP,GWH,,"0,0",,,
2903,EE,2015,R5293SB,GWH,,"0,0",,,
2904,EE,2015,R5293SP,GWH,,"0,0",,,
2905,EE,2015,R5300,GWH,,"50,0",,,
2906,EE,2015,R5300B,GWH,,"0,0",,,
2907,EE,2015,RA000,GWH,,"1431,866",,,
2908,EE,2015,RA100,GWH,,"22,355999999999998",,,
2909,EE,2015,RA200,GWH,,"0,0",,,
2910,EE,2015,RA300,GWH,,"649,51",,,
2911,EE,2015,RA410,GWH,,"0,0",,,
2912,EE,2015,RA420,GWH,,"0,0",,,
2913,EE,2015,RA500,GWH,,"0,0",,,
2914,EE,2015,TOTAL,GWH,,,"9473,0",,
2915,EE,2015,W6210,GWH,,"0,0",,,
2916,EE,2016,E7000,GWH,"0,0",,,"0,0","24,689"
2917,EE,2016,R5110-5150_W6000RI,GWH,,"840,0",,,
2918,EE,2016,R5292P,GWH,,"0,0",,,
2919,EE,2016,R5292SB,GWH,,"0,0",,,
2920,EE,2016,R5292SP,GWH,,"0,0",,,
2921,EE,2016,R5293SB,GWH,,"0,0",,,
2922,EE,2016,R5293SP,GWH,,"0,0",,,
2923,EE,2016,R5300,GWH,,"45,0",,,
2924,EE,2016,R5300B,GWH,,"0,0",,,
2925,EE,2016,RA000,GWH,,"1576,9229999999998",,,
2926,EE,2016,RA100,GWH,,"24,689",,,
2927,EE,2016,RA200,GWH,,"0,0",,,
2928,EE,2016,RA300,GWH,,"657,556",,,
2929,EE,2016,RA410,GWH,,"0,0",,,
2930,EE,2016,RA420,GWH,,"9,677",,,
2931,EE,2016,RA500,GWH,,"0,0",,,
2932,EE,2016,TOTAL,GWH,,,"10148,677",,
2933,EE,2016,W6210,GWH,,"0,0",,,
2934,EE,2017,E7000,GWH,"0,0",,,"0,0","31,772"
2935,EE,2017,R5110-5150_W6000RI,GWH,,"995,947",,,
2936,EE,2017,R5292P,GWH,,"0,0",,,
2937,EE,2017,R5292SB,GWH,,"0,0",,,
2938,EE,2017,R5292SP,GWH,,"0,0",,,
2939,EE,2017,R5293SB,GWH,,"0,0",,,
2940,EE,2017,R5293SP,GWH,,"0,0",,,
2941,EE,2017,R5300,GWH,,"41,754",,,
2942,EE,2017,R5300B,GWH,,"0,0",,,
2943,EE,2017,RA000,GWH,,"1775,996",,,
2944,EE,2017,RA100,GWH,,"31,772",,,
2945,EE,2017,RA200,GWH,,"0,0",,,
2946,EE,2017,RA300,GWH,,"692,0310000000001",,,
2947,EE,2017,RA410,GWH,,"0,0",,,
2948,EE,2017,RA420,GWH,,"14,492",,,
2949,EE,2017,RA500,GWH,,"0,0",,,
2950,EE,2017,TOTAL,GWH,,,"10183,492",,
2951,EE,2017,W6210,GWH,,"0,0",,,
2952,EE,2018,E7000,GWH,"0,0",,,"0,0","32,772"
2953,EE,2018,R5110-5150_W6000RI,GWH,,"1223,0",,,
2954,EE,2018,R5292P,GWH,,"0,0",,,
2955,EE,2018,R5292SB,GWH,,"0,0",,,
2956,EE,2018,R5292SP,GWH,,"0,0",,,
2957,EE,2018,R5293SB,GWH,,"0,0",,,
2958,EE,2018,R5293SP,GWH,,"0,0",,,
2959,EE,2018,R5300,GWH,,"38,0",,,
2960,EE,2018,R5300B,GWH,,"0,0",,,
2961,EE,2018,RA000,GWH,,"2059,871",,,
2962,EE,2018,RA100,GWH,,"32,772",,,
2963,EE,2018,RA200,GWH,,"0,0",,,
2964,EE,2018,RA300,GWH,,"689,297",,,
2965,EE,2018,RA410,GWH,,"0,0",,,
2966,EE,2018,RA420,GWH,,"30,802",,,
2967,EE,2018,RA500,GWH,,"0,0",,,
2968,EE,2018,TOTAL,GWH,,,"10461,802",,
2969,EE,2018,W6210,GWH,,"46,0",,,
2970,EL,2004,E7000,GWH,"590,762",,,"303,437","3239,6259999999997"
2971,EL,2004,R5110-5150_W6000RI,GWH,,"0,0",,,
2972,EL,2004,R5292P,GWH,,"0,0",,,
2973,EL,2004,R5292SB,GWH,,"0,0",,,
2974,EL,2004,R5292SP,GWH,,"0,0",,,
2975,EL,2004,R5293SB,GWH,,"0,0",,,
2976,EL,2004,R5293SP,GWH,,"0,0",,,
2977,EL,2004,R5300,GWH,,"124,163",,,
2978,EL,2004,R5300B,GWH,,"0,0",,,
2979,EL,2004,RA000,GWH,,"4833,225",,,
2980,EL,2004,RA100,GWH,,"3543,0640000000003",,,
2981,EL,2004,RA200,GWH,,"0,0",,,
2982,EL,2004,RA300,GWH,,"1165,223",,,
2983,EL,2004,RA410,GWH,,"0,0",,,
2984,EL,2004,RA420,GWH,,"0,775",,,
2985,EL,2004,RA500,GWH,,"0,0",,,
2986,EL,2004,TOTAL,GWH,,,"61633,0",,
2987,EL,2004,W6210,GWH,,"0,0",,,
2988,EL,2005,E7000,GWH,"720,493",,,"351,47","3399,9159999999997"
2989,EL,2005,R5110-5150_W6000RI,GWH,,"0,0",,,
2990,EL,2005,R5292P,GWH,,"0,0",,,
2991,EL,2005,R5292SB,GWH,,"0,0",,,
2992,EL,2005,R5292SP,GWH,,"0,0",,,
2993,EL,2005,R5293SB,GWH,,"0,0",,,
2994,EL,2005,R5293SP,GWH,,"0,0",,,
2995,EL,2005,R5300,GWH,,"121,52",,,
2996,EL,2005,R5300B,GWH,,"0,0",,,
2997,EL,2005,RA000,GWH,,"5191,028",,,
2998,EL,2005,RA100,GWH,,"3751,386",,,
2999,EL,2005,RA200,GWH,,"0,0",,,
3000,EL,2005,RA300,GWH,,"1317,1689999999999",,,
3001,EL,2005,RA410,GWH,,"0,0",,,
3002,EL,2005,RA420,GWH,,"0,953",,,
3003,EL,2005,RA500,GWH,,"0,0",,,
3004,EL,2005,TOTAL,GWH,,,"63207,0",,
3005,EL,2005,W6210,GWH,,"0,0",,,
3006,EL,2006,E7000,GWH,"568,745",,,"389,38699999999994","3563,559"
3007,EL,2006,R5110-5150_W6000RI,GWH,,"0,0",,,
3008,EL,2006,R5292P,GWH,,"0,0",,,
3009,EL,2006,R5292SB,GWH,,"0,0",,,
3010,EL,2006,R5292SP,GWH,,"0,0",,,
3011,EL,2006,R5293SB,GWH,,"0,0",,,
3012,EL,2006,R5293SP,GWH,,"0,0",,,
3013,EL,2006,R5300,GWH,,"114,125",,,
3014,EL,2006,R5300B,GWH,,"0,0",,,
3015,EL,2006,RA000,GWH,,"5745,675",,,
3016,EL,2006,RA100,GWH,,"3952,946",,,
3017,EL,2006,RA200,GWH,,"0,0",,,
3018,EL,2006,RA300,GWH,,"1677,219",,,
3019,EL,2006,RA410,GWH,,"0,0",,,
3020,EL,2006,RA420,GWH,,"1,386",,,
3021,EL,2006,RA500,GWH,,"0,0",,,
3022,EL,2006,TOTAL,GWH,,,"64381,0",,
3023,EL,2006,W6210,GWH,,"0,0",,,
3024,EL,2007,E7000,GWH,"338,505",,,"411,954","3574,139"
3025,EL,2007,R5110-5150_W6000RI,GWH,,"0,0",,,
3026,EL,2007,R5292P,GWH,,"0,0",,,
3027,EL,2007,R5292SB,GWH,,"0,0",,,
3028,EL,2007,R5292SP,GWH,,"0,0",,,
3029,EL,2007,R5293SB,GWH,,"0,0",,,
3030,EL,2007,R5293SP,GWH,,"0,0",,,
3031,EL,2007,R5300,GWH,,"184,0",,,
3032,EL,2007,R5300B,GWH,,"0,0",,,
3033,EL,2007,RA000,GWH,,"6257,514",,,
3034,EL,2007,RA100,GWH,,"3986,093",,,
3035,EL,2007,RA200,GWH,,"0,0",,,
3036,EL,2007,RA300,GWH,,"2086,001",,,
3037,EL,2007,RA410,GWH,,"0,0",,,
3038,EL,2007,RA420,GWH,,"1,42",,,
3039,EL,2007,RA500,GWH,,"0,0",,,
3040,EL,2007,TOTAL,GWH,,,"67066,0",,
3041,EL,2007,W6210,GWH,,"0,0",,,
3042,EL,2008,E7000,GWH,"331,54699999999997",,,"434,05699999999996","3640,1020000000003"
3043,EL,2008,R5110-5150_W6000RI,GWH,,"0,0",,,
3044,EL,2008,R5292P,GWH,,"0,0",,,
3045,EL,2008,R5292SB,GWH,,"0,0",,,
3046,EL,2008,R5292SP,GWH,,"0,0",,,
3047,EL,2008,R5293SB,GWH,,"0,0",,,
3048,EL,2008,R5293SP,GWH,,"0,0",,,
3049,EL,2008,R5300,GWH,,"191,356",,,
3050,EL,2008,R5300B,GWH,,"0,0",,,
3051,EL,2008,RA000,GWH,,"6609,986",,,
3052,EL,2008,RA100,GWH,,"4074,158",,,
3053,EL,2008,RA200,GWH,,"0,0",,,
3054,EL,2008,RA300,GWH,,"2339,236",,,
3055,EL,2008,RA410,GWH,,"0,0",,,
3056,EL,2008,RA420,GWH,,"5,236000000000001",,,
3057,EL,2008,RA500,GWH,,"0,0",,,
3058,EL,2008,TOTAL,GWH,,,"68525,0",,
3059,EL,2008,W6210,GWH,,"0,0",,,
3060,EL,2009,E7000,GWH,"638,612",,,"476,631","3796,2259999999997"
3061,EL,2009,R5110-5150_W6000RI,GWH,,"0,0",,,
3062,EL,2009,R5292P,GWH,,"0,0",,,
3063,EL,2009,R5292SB,GWH,,"0,0",,,
3064,EL,2009,R5292SP,GWH,,"0,0",,,
3065,EL,2009,R5293SB,GWH,,"0,0",,,
3066,EL,2009,R5293SP,GWH,,"0,0",,,
3067,EL,2009,R5300,GWH,,"217,572",,,
3068,EL,2009,R5300B,GWH,,"0,0",,,
3069,EL,2009,RA000,GWH,,"7210,993",,,
3070,EL,2009,RA100,GWH,,"4272,857",,,
3071,EL,2009,RA200,GWH,,"0,0",,,
3072,EL,2009,RA300,GWH,,"2670,5640000000003",,,
3073,EL,2009,RA410,GWH,,"0,0",,,
3074,EL,2009,RA420,GWH,,"50,0",,,
3075,EL,2009,RA500,GWH,,"0,0",,,
3076,EL,2009,TOTAL,GWH,,,"65461,0",,
3077,EL,2009,W6210,GWH,,"0,0",,,
3078,EL,2010,E7000,GWH,"877,37",,,"508,195","4002,053"
3079,EL,2010,R5110-5150_W6000RI,GWH,,"0,0",,,
3080,EL,2010,R5292P,GWH,,"0,0",,,
3081,EL,2010,R5292SB,GWH,,"0,0",,,
3082,EL,2010,R5292SP,GWH,,"0,0",,,
3083,EL,2010,R5293SB,GWH,,"0,0",,,
3084,EL,2010,R5293SP,GWH,,"0,0",,,
3085,EL,2010,R5300,GWH,,"190,0",,,
3086,EL,2010,R5300B,GWH,,"0,0",,,
3087,EL,2010,RA000,GWH,,"7762,267",,,
3088,EL,2010,RA100,GWH,,"4510,247",,,
3089,EL,2010,RA200,GWH,,"0,0",,,
3090,EL,2010,RA300,GWH,,"2904,272",,,
3091,EL,2010,RA410,GWH,,"0,0",,,
3092,EL,2010,RA420,GWH,,"157,748",,,
